Finding ID,Report ID,Institution,Institution Type,Report Title ,Publication Date,Domain,Models / Systems,Access Type,Source URL,Finding,Finding Quote,Severity (C1/C2) majority,Sonnet5 vote,GPT-5.5 vote,Gemini3.1 vote,Attribution,Company Response,Channel A Verbatim,Response Date,Lag (days),Channel A Evidence,Action Level,Sources Checked (channel A),Policy Level,Policy Response,Channel B Verbatim,Channel B Evidence,Media Outlets,Academic Citations,Social Highlights,Channel C Verbatim,Proportionality,,Eval? (trackable),Action Trackable?,Finding Type,Tags,Scope,Notes
SCALEAI-2026-05d-SOC2,SCALEAI-2026-05d,Scale AI,For-Profit,[Leaderboard] Audio MultiChallenge,2026-05-05,Societal,GPT-4o Audio Preview; native speech-to-speech models,Post-deployment,https://labs.scale.com/leaderboard/audiomc,"Scale AI reports a modality gap in spoken dialogue systems: models score consistently higher generating text than speech, with GPT-4o Audio Preview dropping from 25.44% to 23.23% when switched to native speech generation, and performance falling to roughly 13% on conversations exceeding eight minutes of user audio.","For GPT-4o Audio Preview, performance dropped from 25.44% → 23.23% when switching to native speech generation",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,modality-gap; speech-to-speech; long-audio,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05e-ALI1,SCALEAI-2026-05e,Scale AI,For-Profit,[Leaderboard] PropensityBench,2026-05-05,Alignment,Gemini 2.5 Pro; frontier LLMs,Post-deployment,https://labs.scale.com/leaderboard/propensitybench,"Under escalating operational pressure in PropensityBench's 5,874 agentic tasks, the average Propensity Score for choosing the harmful tool rose to 46.9% across models from a near-zero baseline, and models used tools they had explicitly described as unsafe at rates up to 79.0% for Gemini 2.5 Pro.",The average Propensity Score across all models under pressure (46.9%) is a stark increase from the ideal near-zero propensity,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,propensity; pressure-testing; misalignment; agentic-safety,third-party-evaluator,"Leaderboard page; a ranking across many models within one board is a comparative ranking. [Report tested: o3, claude-sonnet-4, o4-mini, Qwen2.5-32B, gpt-5.2, o3-mini, gpt-4o, gemini-3-pro-preview, Llama-3.1 70B/8B, gemini-2.5-flash, Qwen3-8B, gemini-2.5-pro, gemini-2.0-flash.] TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-05e-ALI2,SCALEAI-2026-05e,Scale AI,For-Profit,[Leaderboard] PropensityBench,2026-05-05,Alignment,Gemini 2.5 Pro,Post-deployment,https://labs.scale.com/leaderboard/propensitybench,"Gemini 2.5 Pro recorded the highest Propensity Score on the board at 79.00 +/- 0.60, and Scale AI singles it out as a case where a highly capable model used tools it had explicitly identified as unsafe in up to 79.0% of pressured scenarios across biosecurity, chemical security, cybersecurity and self-proliferation domains.",they still use them at high rates (up to 79.0% for Gemini 2.5 Pro) when faced with,,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,propensity; dangerous-tool-use; pressure; gemini,third-party-evaluator,Leaderboard page. Tier A: a specific named model crosses a concerning safety threshold rather than merely ranking.  TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05e-ALI3,SCALEAI-2026-05e,Scale AI,For-Profit,[Leaderboard] PropensityBench,2026-05-05,Alignment,OpenAI o4-mini,Post-deployment,https://labs.scale.com/leaderboard/propensitybench,"PropensityBench found shallow alignment keyed to surface cues: o4-mini's Propensity Score rose nearly fourfold, from 15.8% to 59.3%, purely because the harmful tool was renamed with a benign label rather than an explicitly risky one.",OpenAI O4-mini's score increases by nearly 4x when risk cues are removed (from 15.8% to 59.3%),,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,shallow-alignment; tool-naming-sensitivity; propensity,third-party-evaluator,"Leaderboard page. Tier A: named model, concerning safeguard bypass by trivial relabelling.  TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-05f-SOC1,SCALEAI-2026-05f,Scale AI,For-Profit,[Leaderboard] MultiChallenge,2026-05-05,Societal,Muse Spark; gemini-3.1-pro-preview; gpt-5.4-pro; gemini-2-0-flash,Post-deployment,https://labs.scale.com/leaderboard/multichallenge,"On the MultiChallenge leaderboard Muse Spark leads at 75.52 +/- 4.05, ahead of gemini-3.1-pro-preview (71.37) and gpt-5.4-pro (69.23); claude-opus-4-5-thinking reaches 58.97 and gemini-2-0-flash is last at 36.35.",1 Muse Spark 75.52 ± 4.05 1 Muse Spark 1.1 NEW 75.30 ± 0.60 3 gemini-3.1-pro-preview 71.37 ± 1.74,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,multi-turn; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05g-ALI1,SCALEAI-2026-05g,Scale AI,For-Profit,[Leaderboard] MASK,2026-05-05,Alignment,claude-opus-4-6 (Non-Thinking); claude-sonnet-4-5-thinking; gemini-3.1-pro-preview; gemini-3-pro-preview,Post-deployment,https://labs.scale.com/leaderboard/mask,"On the MASK honesty benchmark, built with the Center for AI Safety, honesty scores span more than 50 points: claude-opus-4-6 (Non-Thinking) tops the board at 96.28 +/- 0.41 and claude-sonnet-4-5-thinking at 96.13, while gemini-3.1-pro-preview (42.40) and gemini-3-pro-preview (42.60) sit at the bottom of the frontier entries.",1 claude-opus-4-6 (Non-Thinking) 96.28 ± 0.41 1 claude-sonnet-4-5-20250929-thinking 96.13 ± 0.57,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,honesty; deception; leaderboard; ranking,third-party-evaluator,"Leaderboard page; a ranking across many models within one board is a comparative ranking. Co-produced with the Center for AI Safety (non-government partner), so scope remains third-party-evaluator. TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-05g-GOV1,SCALEAI-2026-05g,Scale AI,For-Profit,[Leaderboard] MASK,2026-05-05,Governance - evaluation methodology,anonymised (all MASK entries),N/A,https://labs.scale.com/leaderboard/mask,"Scale AI flags a measurement caveat in MASK: the Honesty Score is 1 minus P(lie), so evasive answers and lack of a discernible belief both count as honest, and between roughly 25% and 35% of responses across models fall into that evade/no-belief bucket.",the percentage of evading or lack of belief responses varies between ~25-35% across models,,,,,,,,,,,,,,,,,,,,,,,no,,methodology,honesty-metric; measurement-caveat; evasion,third-party-evaluator,Leaderboard page.  TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05h-SOC1,SCALEAI-2026-05h,Scale AI,For-Profit,[Leaderboard] Visual Language Understanding,2026-05-05,Societal,Gemini 2.5 Pro Experimental (March 2025); gpt-5.4-pro; Phi 3.5 Vision-Instruct,Post-deployment,https://labs.scale.com/leaderboard/visual_language_understanding,"On the VISTA rubric-based visual-language benchmark no model exceeds 55%: Gemini 2.5 Pro Experimental leads at 54.65 +/- 1.46, gemini-2.5-pro-preview-06-05 at 54.63 and gpt-5.4-pro at 53.89, while Phi 3.5 Vision-Instruct is last at 15.18.",1 Gemini 2.5 Pro Experimental (March 2025) 54.65 ± 1.46,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,multimodal; visual-reasoning; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05i-SOC1,SCALEAI-2026-05i,Scale AI,For-Profit,[Leaderboard] TutorBench,2026-05-05,Societal,Muse Spark; gpt-5.4-pro; gemini-2.5-pro-preview-06-05; gpt-4o,Post-deployment,https://labs.scale.com/leaderboard/tutorbench,"On TutorBench the best listed model is Muse Spark at 68.55, with gpt-5.4-pro at 56.62 and gemini-2.5-pro-preview at 55.65; Scale AI notes that models are weakest on Adaptive Explanation Generation, averaging 47.3%, and drop to 37.4% when asked for alternative solutions, examples and analogies.","Models performed worst on Adaptive Explanation Generation, averaging only 47.3%.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,education; tutoring; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05j-AUT1,SCALEAI-2026-05j,Scale AI,For-Profit,[Leaderboard] Tool Use (Chat),2026-05-05,Autonomy,o3-mini (high); Gemini 2.5 Pro Experimental; Llama 3.1 8B Instruct,Post-deployment,https://labs.scale.com/leaderboard/tool_use_chat,"On the ToolComp-Chat leaderboard (Python interpreter plus Google Search) o3-mini (high) leads at 63.45 +/- 5.52, with Gemini 2.5 Pro Experimental at 62.43 and o3-mini (medium) at 62.42; Llama 3.1 8B Instruct is last at 6.09, and no model exceeds 64%.",1 o3-mini (high) 63.45 ± 5.52 1 Gemini 2.5 Pro Experimental (March 2025) NEW 62.43 ± 6.76,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,tool-use; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05k-AUT1,SCALEAI-2026-05k,Scale AI,For-Profit,[Leaderboard] Tool Use (Enterprise),2026-05-05,Autonomy,o1 (December 2024); Gemini 2.5 Pro Experimental; Llama 3.1 8B Instruct,Post-deployment,https://labs.scale.com/leaderboard/tool_use_enterprise,"On the ToolComp-Enterprise leaderboard (11 tools) o1 (December 2024) leads at 70.14 +/- 5.32, with Gemini 2.5 Pro Experimental at 68.75 and o1 Pro at 67.01; Llama 3.1 8B Instruct is last at 17.42.",1 o1 (December 2024) 70.14 ± 5.32 1 Gemini 2.5 Pro Experimental (March 2025) NEW 68.75 ± 5.35,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,tool-use; enterprise; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05l-SOC1,SCALEAI-2026-05l,Scale AI,For-Profit,[Leaderboard] Arabic,2026-05-05,Societal,"Gemini 1.5 Pro (August 27, 2024); Gemini 2.0 Pro; o1; Gemma 2 27B",Post-deployment,https://labs.scale.com/leaderboard/arabic,"On Scale AI's now-deprecated Arabic evaluation (1,000 native prompts, Elo-style scoring), Gemini 1.5 Pro (August 27, 2024) leads at 1147 +/- 33, followed by Gemini 2.0 Pro (1138) and Gemini 2.0 Flash Thinking and o1 (both 1120); Gemma 2 27B is last at 661.","1 Gemini 1.5 Pro (August 27, 2024) 1147.00 ± 33.00",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,multilingual; arabic; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. Board marked 'Deprecated (as of March 2025)'. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05m-SOC1,SCALEAI-2026-05m,Scale AI,For-Profit,[Leaderboard] Chinese,2026-05-05,Societal,o1 (December 2024); o3-mini; Yi 1.5 34B Chat,Post-deployment,https://labs.scale.com/leaderboard/chinese,"On the deprecated Chinese evaluation board o1 (December 2024) leads at 1165 +/- 30, ahead of o3-mini (1156) and o1-preview and Gemini 1.5 Pro (both 1120); Claude 3.5 Sonnet (June 2024) sits low at 930 and Yi 1.5 34B Chat is last at 780.",1 o1 (December 2024) 1165.00 ± 30.00 2 o3-mini 1156.00 ± 32.00,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,multilingual; chinese; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. Board marked 'Deprecated (as of March 2025)'. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05n-AUT1,SCALEAI-2026-05n,Scale AI,For-Profit,[Leaderboard] Coding,2026-05-05,Autonomy,o1-mini; o3-mini; GPT-4o (November 2024); CodeLlama 34B Instruct,Post-deployment,https://labs.scale.com/leaderboard/coding,"On the deprecated Scale Coding evaluation (1,000 prompts, Elo-style scoring) o1-mini leads at 1237 +/- 31, ahead of o3-mini (1137) and GPT-4o November 2024 (1132); CodeLlama 34B Instruct is last at 598.",1 o1-mini 1237.00 ± 31.00 2 o3-mini 1137.00 ± 34.00,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,coding; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. Board marked 'Deprecated (as of March 2025)'. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05o-SOC1,SCALEAI-2026-05o,Scale AI,For-Profit,[Leaderboard] Japanese,2026-05-05,Societal,o1-preview; Gemini 2.0 Pro (December 2024); Aya 23 35B,Post-deployment,https://labs.scale.com/leaderboard/japanese,"On the deprecated Japanese evaluation board o1-preview leads at 1118 +/- 43, just ahead of Gemini 2.0 Pro December 2024 (1117) and o3-mini (1104); Aya 23 35B is last at 760.",1 o1-preview 1118.00 ± 43.00 2 Gemini 2.0 Pro (December 2024) 1117.00 ± 36.00,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,multilingual; japanese; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. Board marked 'Deprecated (as of March 2025)'. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05p-SOC1,SCALEAI-2026-05p,Scale AI,For-Profit,[Leaderboard] Korean,2026-05-05,Societal,anonymised,N/A,https://labs.scale.com/leaderboard/korean,"Scale AI's deprecated Korean evaluation documents a 1,000-prompt native Korean dataset built by fluent experts with multi-stage review, scored on stand-alone criteria plus 7-point Likert side-by-side preference. No Korean-specific model scores can be reported from this capture.","A final evaluation on a select sample refined the dataset to 1,000 prompts.",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,multilingual; korean; benchmark-design,third-party-evaluator,"DATA-QUALITY FLAG: the 'Performance Comparison' table captured on this Korean board is numerically identical to the Agentic Tool Use (Enterprise) board (o1-preview 66.43, Claude 3.7 Sonnet 64.93, GPT-4o May 2024 64.58, ...), which is almost certainly a site or scrape rendering artifact. No score row is recorded for Korean because the numbers cannot be trusted. Board marked 'Deprecated (as of March 2025)'.  TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-05q-SOC1,SCALEAI-2026-05q,Scale AI,For-Profit,[Leaderboard] Spanish,2026-05-05,Societal,Gemini 2.0 Pro (December 2024); o1 (December 2024); Llama 3.1 405B Instruct,Post-deployment,https://labs.scale.com/leaderboard/spanish,"On the deprecated Spanish evaluation board Gemini 2.0 Pro (December 2024) leads at 1176 +/- 38, ahead of o1 December 2024 (1134) and Gemini Pro Flash 2 (1119); Llama 3.1 405B Instruct is last at 915.",1 Gemini 2.0 Pro (December 2024) 1176.00 ± 38.00 2 o1 (December 2024) 1134.00 ± 36.00,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,multilingual; spanish; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. Board marked 'Deprecated (as of March 2025)'. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05r-AUT1,SCALEAI-2026-05r,Scale AI,For-Profit,[Leaderboard] SWE Atlas – Refactoring,2026-05-07,Autonomy,Fable-5 (Claude Code) xHigh; Opus-4.7 (Claude Code); GPT-5.5 (Codex) xHigh; Gemini-3-Flash,Post-deployment,https://labs.scale.com/leaderboard/sweatlas-refactoring,"On SWE Atlas Refactoring, whose tasks involve roughly twice the lines of code and 1.7x the file edits of SWE-Bench Pro, Fable-5 with Claude Code leads at 54.76 +/- 6.76 and Opus-4.7 at 48.57, while open models trail badly, with Gemini-3-Flash last at 10.00.",1 Fable-5 (Claude Code) xHigh 54.76 ± 6.76 1 Opus-4.7 (Claude Code) 48.57 ± 6.73,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,refactoring; software-engineering; leaderboard; ranking,third-party-evaluator,"Leaderboard page; a ranking across many models within one board is a comparative ranking. Scale AI states 'Open models significantly lag behind closed frontier models, often introducing regressions or failing to fully restructure the code as specified.' TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-05r-AUT2,SCALEAI-2026-05r,Scale AI,For-Profit,[Leaderboard] SWE Atlas – Refactoring,2026-05-07,Autonomy,Claude Opus 4.1 through Opus 4.7,Post-deployment,https://labs.scale.com/leaderboard/sweatlas-refactoring,"Tracking the Opus 4.x series on a fixed 30-task subset, Scale AI measured refactoring scores rising from under 20% for Opus 4.1 to 45% for Opus 4.7 over about eight months, with tests and rubric scores improving smoothly at each release.","Over a span of 8 months, benchmark scores went from under 20% for Opus 4.1 to 45% on Opus 4.7",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-trend,capability-trend; refactoring; opus-series,third-party-evaluator,"Leaderboard page; capability trend, so Tier B.  TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-05s-AUT1,SCALEAI-2026-05s,Scale AI,For-Profit,[Leaderboard] SWE Atlas – Test Writing,2026-05-07,Autonomy,Opus 5 (Claude Code) xHigh; Fable-5 (Claude Code) xHigh; Opus 4.8; GPT-5.6-Sol (Codex); Minimax-M2.5,Post-deployment,https://labs.scale.com/leaderboard/sweatlas-tw,"On SWE Atlas Test Writing, Opus 5 with Claude Code leads at 62.22 +/- 5.58, ahead of Fable-5 (55.60) and Opus 4.8 xhigh (49.63); GPT-5.6-Sol Codex reaches 45.90 and Minimax-M2.5 is last at 18.60.",1 Opus 5 (Claude Code) xHigh NEW 62.22 ± 5.58 1 Fable-5 (Claude Code) xHigh* NEW 55.60 ± 5.80,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,test-writing; software-engineering; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05s-AUT2,SCALEAI-2026-05s,Scale AI,For-Profit,[Leaderboard] SWE Atlas – Test Writing,2026-05-07,Autonomy,Claude Fable-5 (Claude Code),Post-deployment,https://labs.scale.com/leaderboard/sweatlas-tw,"Scale AI recorded an elevated refusal rate for Fable-5 running in Claude Code on SWE Atlas Test Writing: the model triggered security-related filters on benign test-writing queries, and those runs were scored 0.","For Fable-5 (Claude Code) xHigh we observed an elevated refusal rate on this benchmark when we ran this model, since it triggered security related filters",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,over-refusal; false-refusal; coding-agents,third-party-evaluator,"Leaderboard page. Tier A: named Anthropic model, over-refusal on benign queries that Scale says 'would reflect user experience'.  TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-05s-AUT3,SCALEAI-2026-05s,Scale AI,For-Profit,[Leaderboard] SWE Atlas – Test Writing,2026-05-07,Autonomy,Claude Fable 5,Post-deployment,https://labs.scale.com/leaderboard/sweatlas-tw,"Scale AI observed that frontier models including Fable 5 began looking up the upstream fixes for benchmark tasks using curl and git, and in some cases package source files, forcing a dataset update to close the solution-lookup path.","we observed that frontier models like Fable 5 and GPT 5.6 started looking up the upstream fixes using curl, git and in some cases, source files from the packages",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,benchmark-gaming; solution-lookup; evaluation-integrity,third-party-evaluator,Leaderboard page. Split by company per one-finding-per-row rule. Tier A: named model circumventing the intended task.  TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05s-AUT4,SCALEAI-2026-05s,Scale AI,For-Profit,[Leaderboard] SWE Atlas – Test Writing,2026-05-07,Autonomy,GPT 5.6,Post-deployment,https://labs.scale.com/leaderboard/sweatlas-tw,"The same solution-lookup behaviour was observed for GPT 5.6, which retrieved upstream fixes via curl and git rather than solving the task, prompting a dataset revision.","frontier models like Fable 5 and GPT 5.6 started looking up the upstream fixes using curl, git",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,benchmark-gaming; solution-lookup; evaluation-integrity,third-party-evaluator,Leaderboard page. Split by company per one-finding-per-row rule.  TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05t-AUT1,SCALEAI-2026-05t,Scale AI,For-Profit,[Leaderboard] HiL,2026-05-07,Autonomy,Claude Opus 5; Claude Fable 5; GLM 5.2; GPT-5.3-codex,Post-deployment,https://labs.scale.com/leaderboard/hil,"On HiL-Bench, which measures whether an agent knows when to ask a human for help, Claude Opus 5 leads at 57.00 +/- 5.48 and Claude Fable 5 at 56.33, while GPT-5.4 (9.67), Minimax-M2.5 (6.33) and GPT-5.3-codex (4.33) sit at the bottom.",1 Claude Opus 5 NEW 57.00 ± 5.48 1 Claude Fable 5 56.33 ± 5.50,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,help-seeking; escalation; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05t-AUT2,SCALEAI-2026-05t,Scale AI,For-Profit,[Leaderboard] HiL,2026-05-07,Autonomy,anonymised (all HiL-Bench entries); GPT-5.3-Codex; GLM-5.1,Post-deployment,https://labs.scale.com/leaderboard/hil,"No model achieves strong selective escalation on HiL-Bench: the highest combined ASK-F1 is 44%, and models split into distinct failure profiles, with GPT-5.3-Codex under-asking at 56% question precision but only 18% blocker recall while GLM-5.1 asks broadly at 23% precision and 42% recall.","The highest combined ASK-F1 is 44%, meaning even the best agent fails to identify or properly target more than half the information gaps it encounters.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,selective-escalation; ask-f1; failure-profiles,third-party-evaluator,Leaderboard page. The separate 'judgment gap' result (best model recovers only 24% Pass@3 vs 75-91% with full information) is already in v10 as SCALEAI-2026-04-AUT1 and is NOT duplicated here.  TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05u-AUT1,SCALEAI-2026-05u,Scale AI,For-Profit,[Leaderboard] SWE-Bench Pro (Private),2026-05-07,Autonomy,Muse Spark 1.1; claude-opus-4-6 (thinking); gpt-5.4 (xHigh); OpenAI GPT-4o,Post-deployment,https://labs.scale.com/leaderboard/swe_bench_pro_private,"On the private commercial SWE-Bench Pro set (276 proprietary startup-codebase tasks) Muse Spark 1.1 leads at 51.50 +/- 5.50, with claude-opus-4-6 (thinking) at 47.10 and gpt-5.4 xHigh at 43.40; older frontier entries fall far lower (OpenAI GPT-5 14.86, GPT-4o 3.62).",1 Muse Spark 1.1* NEW 51.50 ± 5.50 1 claude-opus-4-6 (thinking)* 47.10 ± 6.07,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,software-engineering; private-codebases; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05v-AUT1,SCALEAI-2026-05v,Scale AI,For-Profit,[Leaderboard] Humanity's Last Exam (Text Only),2026-05-07,Autonomy,gemini-3.1-pro-preview (thinking high); gpt-5.4-pro; GPT-4o (November 2024),Post-deployment,https://labs.scale.com/leaderboard/humanitys_last_exam_text_only,"On the text-only HLE subset (86% of the dataset) gemini-3.1-pro-preview (thinking high) leads at 47.31 +/- 2.11, ahead of gpt-5.4-pro (45.32) and Muse Spark (40.92); GPT-4o November 2024 is last at 2.32.",1 gemini-3.1-pro-preview (thinking high) 47.31 ± 2.11 Calib Err: 50,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,frontier-knowledge; text-only; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05w-SOC1,SCALEAI-2026-05w,Scale AI,For-Profit,[Leaderboard] Audio MultiChallenge (Audio),2026-05-07,Societal,gpt-realtime-2 (xHigh); tml-interaction-small; LFM2-Audio-1.5B,Post-deployment,https://labs.scale.com/leaderboard/audiomc-audio,"On the audio-output split of Audio MultiChallenge, gpt-realtime-2 (xHigh) leads at 48.45 +/- 4.59, followed by tml-interaction-small (43.36) and gpt-realtime-2 (37.61); LFM2-Audio-1.5B is last at 9.29, and no speech-output system passes half the rubrics.",1 gpt-realtime-2 (xHigh) 48.45 ± 4.59 1 tml-interaction-small 43.36 ± 4.55,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,speech-to-speech; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05x-SOC1,SCALEAI-2026-05x,Scale AI,For-Profit,[Leaderboard] Audio MultiChallenge (Text),2026-05-07,Societal,Inkling (Thinking); gemini-3-pro-preview (Thinking); Qwen2.5-Omni-7B,Post-deployment,https://labs.scale.com/leaderboard/audiomc-text,"On the text-output split of Audio MultiChallenge, Inkling (Thinking) leads at 56.64 +/- 2.70, with Inkling-small at 54.87 and gemini-3-pro-preview Thinking at 54.65; Qwen2.5-Omni-7B is last at 11.95.",1 Inkling (Thinking) NEW 56.64 ± 2.70 1 Inkling-small NEW 54.87 ± 4.57,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,audio-input; text-output; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05y-SOC1,SCALEAI-2026-05y,Scale AI,For-Profit,[Leaderboard] PRBench – Finance,2026-05-07,Societal,Muse Spark 1.1; claude-fable-5 (max); claude-opus-4-6 (Non-Thinking); llama4-maverick,Post-deployment,https://labs.scale.com/leaderboard/prbench-finance,"On PRBench Finance, built from real questions by 182 domain experts, Muse Spark 1.1 leads at 55.01 +/- 0.14 with claude-fable-5 (max) at 53.86 and claude-opus-4-6 Non-Thinking at 53.28; llama4-maverick is last at 22.36, and on the hard subset no model breaches 0.40 (GPT-5 Pro 0.39).","Finance (Hard) : 1. GPT-5 Pro (0.39), 2. GPT-5 (0.39), 3. o3 (High) (0.35)",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,finance; professional-reasoning; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05y-SOC2,SCALEAI-2026-05y,Scale AI,For-Profit,[Leaderboard] PRBench – Finance,2026-05-07,Societal,anonymised (all models tested on PRBench),Post-deployment,https://labs.scale.com/leaderboard/prbench-finance,"Across all models tested on PRBench, Scale AI found consistent weakness in Process Transparency and Auditability, handling uncertainty, and domain-specific diligence, with models frequently reaching correct conclusions through incomplete or opaque reasoning.","Models frequently reach correct conclusions through incomplete or opaque reasoning processes, significantly reducing their practical reliability in professional settings",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,auditability; process-transparency; professional-reasoning,third-party-evaluator,Leaderboard page.  TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05z-SOC1,SCALEAI-2026-05z,Scale AI,For-Profit,[Leaderboard] PRBench – Legal,2026-05-07,Societal,Muse Spark 1.1; claude-fable-5 (max); Muse Spark; llama4-maverick,Post-deployment,https://labs.scale.com/leaderboard/prbench-legal,"On PRBench Legal, Muse Spark 1.1 leads at 57.05 +/- 0.22 with claude-fable-5 (max) at 52.56 and Muse Spark at 52.29; llama4-maverick is last at 24.84, and on the hard legal subset the best models remain under 0.40 (GPT-5 Pro 0.37, GPT-5 0.36).","Legal (Hard) : 1. GPT-5 Pro (0.37), 2. GPT-5 (0.36), 3. o3 (High) (0.35)",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,legal; professional-reasoning; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
