venue,item_title,url,publication_date,decision,reason,report_id,sweep_date,sweeper
Yale University,Red Reading the Text: On How to Red Team Texts Using LLMs Version 2 - revised,https://ssrn.com/abstract=5334808,2025-07-01,NEEDS-FETCH,frontier card/eval — confirm named evaluator,,2026-08-01,triage
Yale University,Getting Regulatory Sandboxes Right: Design and Governance Under the AI Act,https://ssrn.com/abstract=5332161,2025-06-30,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Afterword of the Book 'Encounters - An Experiment in Distant Writing',https://ssrn.com/abstract=5329977,2025-06-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,A Procedure for Conducting Conformity Assessment of AI Systems in Line with the EU Artificial Intelligence Act,https://ssrn.com/abstract=5322807,2025-06-26,NEEDS-FETCH,frontier card/eval — confirm named evaluator,,2026-08-01,triage
Yale University,Should Data Protection Authorities Enforce the AI Act? Lessons from EU-wide Enforcement Data,https://ssrn.com/abstract=5290513,2025-06-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,A Conjecture on a Fundamental Trade-off between Certainty and Scope in Symbolic and Generative AI,https://ssrn.com/abstract=5289884,2025-06-11,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,"The Epistemological Asymmetry of Good and Evil: Celebration, Closure, and the Design of Memories",https://ssrn.com/abstract=5268475,2025-05-25,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,The Impact of Modern Big Tech Antitrust on Digital Sovereignty,https://ssrn.com/abstract=5248950,2025-05-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,"An Analysis of the Governance, Ethical, Legal, and Social Implications of Biocomputing",https://ssrn.com/abstract=5239551,2025-05-02,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Distant Writing: Literary Production in the Age of Artificial Intelligence,https://ssrn.com/abstract=5232088,2025-04-26,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Closing the AI Benefits Gap: Systems Design for Population Health Equity,https://ssrn.com/abstract=5229016,2025-04-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,"Agentic AI Optimisation (AAIO): What it is, How it Works, Why it Matters, and How to Deal With It",https://ssrn.com/abstract=5220068,2025-04-16,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Global Health in the Age of AI: Charting a Course for Ethical Implementation and Societal Benefit,https://ssrn.com/abstract=5217060,2025-04-01,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Two Futures of AI Regulation under the Trump Administration,https://ssrn.com/abstract=5198926,2025-03-31,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,The Effects of AI on Street-Level Bureaucracy: A Scoping Review (2025 journal version),https://doi.org/10.1007/s44206-025-00178-7,2025-03-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Testing Deliberative Democracy Through Digital Twins,https://ssrn.com/abstract=5193012,2025-03-25,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Open-Source AI Made in the EU: Why it is a Good Idea,https://ssrn.com/abstract=5191372,2025-03-24,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,A Replica for our Democracies? On Using Digital Twins to Enhance Deliberative Democracy,https://ssrn.com/abstract=5190735,2025-03-23,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Assembly and Expression in Extended Reality: Transposing Human Rights Across Realities,https://ssrn.com/abstract=5183490,2025-03-18,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Cyber Risks to Next-Gen Brain-Computer Interfaces: Analysis and Recommendations,https://ssrn.com/abstract=5138265,2025-02-05,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Counter-Misinformation Dynamics: The Case of Wikipedia Editing Communities during the 2024 US Presidential Elections,https://ssrn.com/abstract=4990973,2024-10-17,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,The Ethics of AI in Health Care: An Updated Mapping Review,https://ssrn.com/abstract=4987317,2024-10-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Safety and Privacy in Immersive Extended Reality: An Analysis and Policy Recommendations (2024 version),https://ssrn.com/abstract=4585963,2024-07-03,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,The Effects of AI on Street-Level Bureaucracy: A Scoping Review (preprint),https://ssrn.com/abstract=4823175,2024-05-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,A Justifiable Investment in AI for Healthcare: Aligning Ambition with Reality,https://ssrn.com/abstract=4795198,2024-04-15,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,A Risk-Based Regulatory Approach to Autonomous Weapon Systems,https://ssrn.com/abstract=4781751,2024-04-02,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Artificial Intelligence for the Internal Democracy of Political Parties,https://ssrn.com/abstract=4778813,2024-03-30,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Anthropomorphising machines and computerising minds: the crosswiring of languages between Artificial Intelligence and Brain & Cognitive Sciences,https://ssrn.com/abstract=4738331,2024-02-25,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,A Genealogical Approach to Algorithmic Bias,https://dec.yale.edu/publications-0,2024-02-21,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,"Regulation by design: features, practices, limitations, and governance implications",https://ssrn.com/abstract=4724454,2024-02-13,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,"The Hardware Turn in the Digital Discourse: an Analysis, Explanation, and Potential Risk",https://ssrn.com/abstract=4723312,2024-02-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Artificial intelligence for health insurance: A proposed framework for FDA oversight,https://ssrn.com/abstract=4702853,2024-01-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Where are they? A review of statistical techniques and data analysis to support the search for missing persons and the new field of data-based disappearance analysis,https://ssrn.com/abstract=4704138,2024-01-21,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,"Generative AI in EU Law: Liability, Privacy, Intellectual Property, and Cybersecurity",https://ssrn.com/abstract=4694565,2024-01-14,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Submarine Cables and the Risks to Digital Sovereignty,https://ssrn.com/abstract=4693206,2024-01-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,The Case for a Broader Approach to AI Assurance: Addressing 'Hidden' Harms in the Development of Artificial Intelligence,https://ssrn.com/abstract=4660737,2023-12-11,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,On the Brussels-Washington Consensus About the Legal Definition of Artificial Intelligence,https://ssrn.com/abstract=4652136,2023-12-03,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Supporting Trustworthy AI Through Machine Unlearning,https://ssrn.com/abstract=4643518,2023-11-24,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Online Altruism: What it is and How it Differs from Other Kinds of Altruism,https://ssrn.com/abstract=4620241,2023-11-01,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Decentralised Finance (DeFi): a critical review of related risks and regulation,https://ssrn.com/abstract=4593242,2023-10-05,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Global AI governance: barriers and pathways forward,https://ssrn.com/abstract=4588040,2023-09-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Safety and Privacy in Immersive Extended Reality: An Analysis and Policy Recommendations (2023 version),https://papers.ssrn.com/sol3/papers.cfm,2023-09-27,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,The EU Data Act in Context: A legal assessment,https://papers.ssrn.com/sol3/papers.cfm,2023-09-26,NEEDS-FETCH,frontier card/eval — confirm named evaluator,,2026-08-01,triage
Yale University,The Cybersecurity Crisis of Artificial Intelligence: Unrestrained Adoption and Natural Language-Based Attacks,https://ssrn.com/abstract=4578165,2023-09-20,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,"On Good and Evil, the Mistaken Idea That Technology is Ever Neutral, and the Importance of the Double-charge Thesis",https://ssrn.com/abstract=4551487,2023-08-25,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,The EU AI Liability Directive: Shifting the Burden From Proof to Evidence,https://ssrn.com/abstract=4470725,2023-06-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,"How to Evaluate the Risks of Artificial Intelligence: A Proportionality-Based, Risk Model for the AI Act",https://ssrn.com/abstract=4464783,2023-05-31,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,"AI Risk Assessment: A Scenario-Based, Proportional Methodology for the AI Act",https://ssrn.com/abstract=4464783,2023-05-31,NEEDS-FETCH,frontier card/eval — confirm named evaluator,,2026-08-01,triage
Yale University,"Machine Unlearning: Its nature, scope, and importance for a 'delete culture'",https://ssrn.com/abstract=4455976,2023-05-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Taking AI Risks Seriously: a New Assessment Model for the AI Act,https://ssrn.com/abstract=4447964,2023-05-14,NEEDS-FETCH,frontier card/eval — confirm named evaluator,,2026-08-01,triage
Yale University,10 Principles for Responsible Quantum Innovation,https://ssrn.com/abstract=4475556,2023-04-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,"Digital Sovereignty, Digital Expansionism, and the Prospects for Global AI Governance",https://ssrn.com/abstract=4483271,2023-01-03,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Yale University,Using Twitter to Detect Polling Place Issues on U.S. Election Days,https://ssrn.com/abstract=4334243,2022-12-14,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Apertus 1.5: Building the next generation of open AI infrastructure,https://ai.epfl.ch/apertus-1-5-building-the-next-generation-of-open-ai-infrastructure1-2,2026-07-24,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Using future data to better predict Switzerland's rail energy demand,https://ai.epfl.ch/using-future-data-to-better-predict-switzerlands-rail-energy-demand-2,2026-07-21,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,EPFL Lab and UNICC advance responsible AI through joint evaluation of LLM safety,https://ai.epfl.ch/epfl-lab-and-unicc-advance-responsible-ai-through-joint-evaluation-of-llm-safety,2026-07-20,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,"AI tools are cultural artifacts, not neutral software",https://ai.epfl.ch/ai-tools-are-cultural-artifacts-not-neutral-software,2026-07-03,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Mice actively seek better views to make visual decisions,https://ai.epfl.ch/mice-actively-seek-better-views-to-make-visual-decisions,2026-07-01,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Nine ERC Advanced Grants awarded to EPFL researchers,https://ai.epfl.ch/nine-erc-advanced-grants-awarded-to-epflresearchers,2026-06-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,EPFL researchers create an AI model that thinks like we do,https://ai.epfl.ch/epfl-researchers-create-an-ai-model-that-thinks-like-we-do,2026-06-26,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Smarter waste sorting with AI,https://ai.epfl.ch/smarter-waste-sorting-with-ai,2026-06-25,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,EPFL launches the world's first fully open medical LLMs,https://ai.epfl.ch/epfl-launches-the-worlds-first-fully-open-medical-llms,2026-06-17,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,When brain stimulation learns to walk with you,https://ai.epfl.ch/when-brain-stimulation-learns-to-walk-with-you,2026-06-15,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Do AI systems learn the same view of the world?,https://ai.epfl.ch/do-ai-systems-learn-the-same-view-of-the-world,2026-06-08,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI brings object-level vision prosthetics closer to reality,https://ai.epfl.ch/ai-brings-object-level-vision-prosthetics-closer-to-reality,2026-06-02,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Two AI platforms transform molecular design,https://ai.epfl.ch/two-ai-platforms-transform-molecular-design,2026-05-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,EPFL launches cloud access to real quantum computers,https://ai.epfl.ch/epfl-launches-cloud-access-to-real-quantum-computers,2026-05-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI generates first complete models of proteins in motion,https://ai.epfl.ch/ai-generates-first-complete-models-of-proteins-in-motion,2026-05-18,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,New AI closes data gaps and shows how extreme weather emerges on Earth,https://ai.epfl.ch/new-ai-closes-data-gaps-and-shows-how-extreme-weather-emerges-on-earth,2026-05-13,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI helps chemists design molecules step by step,https://ai.epfl.ch/ai-helps-chemists-design-molecules-step-by-step,2026-04-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Drones and AI help cities combat traffic congestion,https://ai.epfl.ch/drones-and-ai-help-cities-combat-traffic-congestion,2026-04-27,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,EPFL researchers successfully mimic dyslexia in an AI brain,https://ai.epfl.ch/epfl-researchers-successfully-mimic-dyslexia-in-an-ai-brain,2026-04-23,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,What your voice gives away,https://ai.epfl.ch/what-your-voice-gives-away,2026-04-17,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,How to teach the same skill to different robots,https://ai.epfl.ch/how-to-teach-the-same-skill-to-different-robots,2026-04-16,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,When self-driving cars become socially intelligent,https://ai.epfl.ch/when-self-driving-cars-become-socially-intelligent,2026-03-25,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,The myth of neutrality in Generative AI,https://ai.epfl.ch/the-myth-of-neutrality-in-generative-ai,2026-03-23,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Apertus powers in-house AI translation for Ticino,https://ai.epfl.ch/apertus-powers-in-house-ai-translation-for-ticino,2026-03-17,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI helps marine scientists track floating debris from space,https://ai.epfl.ch/ai-helps-marine-scientists-track-floating-debris-from-space,2026-03-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,EPFL joins $25 million research on cancer avoidance,https://ai.epfl.ch/epfl-joins-25-million-research-on-cancer-avoidance,2026-03-04,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Open-Source LLM Builders Summit: What It Will Take to Enable Global Collaboration,https://ai.epfl.ch/open-source-llm-builders-summit-what-it-will-take-to-enable-global-collaboration,2026-03-04,EXCLUDED - no findings,auto: non-publication/PR/opinion by title,,2026-08-01,triage
EPFL,New AI algorithm is designed to obey the laws of physics,https://ai.epfl.ch/new-ai-algorithm-is-designed-to-obey-the-laws-of-physics,2026-02-20,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Giovanni De Micheli enters American National Academy of Engineering,https://ai.epfl.ch/giovanni-de-micheli-enters-american-national-academy-of-engineering,2026-02-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Resource-sharing boosts robotic resilience,https://ai.epfl.ch/resource-sharing-boosts-robotic-resilience,2026-02-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,"AI, good servant, bad master",https://ai.epfl.ch/ai-good-servant-bad-master,2026-02-10,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,A New Reference Model for Machine-Learning-Driven Materials Discovery,https://ai.epfl.ch/a-new-reference-model-for-machine-learning-driven-materials-discovery,2026-02-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,New AI system pushes the time limits of generative video,https://ai.epfl.ch/new-ai-system-pushes-the-time-limits-of-generative-video,2026-02-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI enables a Who's Who of brown bears in Alaska,https://ai.epfl.ch/ai-enables-a-whos-who-of-brown-bears-in-alaska,2026-01-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Within five years we may have AI that does science,https://ai.epfl.ch/within-five-years-we-may-have-ai-that-does-science,2026-01-27,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,"ETH Zurich, EPFL, and Stanford HAI forge a strategic collaboration on human-centered AI",https://ai.epfl.ch/eth-zurich-epfl-and-stanford-hai-forge-a-strategic-collaboration-on-human-centered-ai,2026-01-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,ELLIS Award and Google Fellowship spotlight AI research at EPFL,https://ai.epfl.ch/ellis-award-and-google-fellowship-spotlight-ai-research-at-epfl,2025-12-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Do we really need big data centers for AI?,https://ai.epfl.ch/do-we-really-need-big-data-centers-for-ai,2025-12-15,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Vinitra Swamy awarded 2025 Patrick Denantes Memorial Prize,https://ai.epfl.ch/vinitra-swamy-awarded-2025-patrick-denantes-memorial-prize,2025-12-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Three STI Professors win ERC Consolidator Grants,https://ai.epfl.ch/three-sti-professors-win-erc-consolidator-grants,2025-12-10,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Horizon Sante 2025 explores the future of healthcare,https://ai.epfl.ch/horizon-sante-2025-explores-the-future-of-healthcare,2025-11-26,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Sabine Susstrunk wins UK Royal Photographic Society Award,https://ai.epfl.ch/sabine-susstrunk-wins-uk-royal-photographic-society-award,2025-11-21,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Pierre Vandergheynst and Christophe Ballif win ERC Synergy Grants,https://ai.epfl.ch/pierre-vandergheynst-and-christophe-ballif-win-erc-synergy-grants,2025-11-07,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,EPFL Professors named Schmidt Sciences AI2050 Fellows,https://ai.epfl.ch/epfl-professors-named-schmidt-sciences-ai2050-fellows,2025-11-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,University Latsis Award EPFL - 2025 - Philippe Schwaller,https://ai.epfl.ch/university-latsis-award-epfl-2025-philippe-schwaller,2025-10-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,EPFL AI Center and AITHYRA Initiate New Research Collaboration,https://ai.epfl.ch/epfl-ai-center-and-aithyra-initiate-new-research-collaboration,2025-10-24,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Reinventing computer technology for the benefit of data centers,https://ai.epfl.ch/reinventing-computer-technology-for-the-benefit-of-data-centers,2025-10-21,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Advancing Mathematics with AI,https://ai.epfl.ch/advancing-mathematics-with-ai,2025-10-16,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,A new guide to responsible AI use in information research,https://ai.epfl.ch/a-new-guide-to-responsible-ai-use-in-information-research,2025-10-16,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI nutrition study finds 'five every day' may keep the doctor away,https://ai.epfl.ch/ai-nutrition-study-finds-five-every-day-may-keep-the-doctor-away,2025-10-13,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Transforming cancer care with Artificial Intelligence,https://ai.epfl.ch/transforming-cancer-care-with-artificial-intelligence,2025-09-17,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,"Apertus: a fully open, transparent, multilingual language model",https://ai.epfl.ch/apertus-a-fully-open-transparent-multilingual-language-model,2025-09-02,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,An open-source AI platform to democratize protein design,https://ai.epfl.ch/an-open-source-ai-platform-to-democratize-protein-design,2025-08-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Advanced AI models are not always better than simple ones,https://ai.epfl.ch/advanced-ai-models-are-not-always-better-than-simple-ones,2025-08-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Who leads and who follows? A new way to read network flows,https://ai.epfl.ch/who-leads-and-who-follows-a-new-way-to-read-network-flows,2025-08-27,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,EPFL joins global Simons quest to unlock the science behind AI,https://ai.epfl.ch/epfl-joins-global-simons-quest-to-unlock-the-science-behind-ai,2025-08-20,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Interfacing the nervous system for rehabilitation,https://ai.epfl.ch/interfacing-the-nervous-system-for-rehabilitation,2025-07-30,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Studying collective bee behavior thanks to robotics,https://ai.epfl.ch/studying-collective-bee-behavior-thanks-to-robotics,2025-07-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,"AI can't see as well as humans, and how to fix it",https://ai.epfl.ch/ai-cant-see-as-well-as-humans-and-how-to-fix-it,2025-07-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,A language model built for the public good,https://ai.epfl.ch/a-language-model-built-for-the-public-good,2025-07-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,How AIs understand words,https://ai.epfl.ch/how-ais-understand-words,2025-06-20,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Soft robot modules for new haptic interactions,https://ai.epfl.ch/soft-robot-modules-for-new-haptic-interactions,2025-06-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI monitors wildlife behavior in the Swiss Alps,https://ai.epfl.ch/ai-monitors-wildlife-behavior-in-the-swiss-alps,2025-06-16,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Switzerland and AI: tiny but mighty,https://ai.epfl.ch/switzerland-and-ai-tiny-but-mighty,2025-06-13,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI making it easier to diagnose tuberculosis in sub-Saharan Africa,https://ai.epfl.ch/ai-making-it-easier-to-diagnose-tuberculosis-in-sub-saharan-africa,2025-06-10,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Beyond translation - making AI multicultural,https://ai.epfl.ch/beyond-translation-making-ai-multicultural,2025-06-02,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI: 'The next big leap will deal with multimodality',https://ai.epfl.ch/ai-the-next-big-leap-will-deal-with-multimodality,2025-05-27,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Staking out a path to trustworthy AI,https://ai.epfl.ch/staking-out-a-path-to-trustworthy-ai,2025-05-21,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI can help students learn better,https://ai.epfl.ch/ai-can-help-students-learn-better,2025-05-16,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,When autonomous mobility learns to wonder,https://ai.epfl.ch/when-autonomous-mobility-learns-to-wonder,2025-05-15,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Robotic hand moves objects with human-like grasps,https://ai.epfl.ch/robotic-hand-moves-objects-with-human-like-grasps,2025-05-13,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,A step towards understanding machine intelligence the human way,https://ai.epfl.ch/a-step-towards-understanding-machine-intelligence-the-human-way,2025-05-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Graphic novel explains the environmental impact of AI,https://ai.epfl.ch/graphic-novel-explains-the-environmental-impact-of-ai,2025-05-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,A new AI language model that mimics the organization of the brain,https://ai.epfl.ch/a-new-ai-language-model-that-mimics-the-organization-of-the-brain,2025-04-24,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Robotics meets the culinary arts,https://ai.epfl.ch/robotics-meets-the-culinary-arts,2025-04-14,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Trustworthy AI without Trusted Data,https://ai.epfl.ch/trustworthy-ai-without-trusted-data,2025-04-10,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Small-model approach could be more effective,https://ai.epfl.ch/small-model-approach-could-be-more-effective,2025-04-07,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Fruit flies are a major source of inspiration in robotics,https://ai.epfl.ch/fruit-flies-are-a-major-source-of-inspiration-in-robotics,2025-04-04,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Technology alone won't be able to solve major societal challenges,https://ai.epfl.ch/technology-alone-wont-be-able-to-solve-major-societal-challenges,2025-03-31,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,A hidden hierarchy in AI image generation,https://ai.epfl.ch/a-hidden-hierarchy-in-ai-image-generation,2025-03-05,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,A new cryptography framework for secure genomic studies,https://ai.epfl.ch/a-new-cryptography-framework-for-secure-genomic-studies,2025-03-03,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Morphing robot turns challenging terrain to its advantage,https://ai.epfl.ch/morphing-robot-turns-challenging-terrain-to-its-advantage,2025-02-27,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,When quantum computing meets the real world,https://ai.epfl.ch/when-quantum-computing-meets-the-real-world,2025-02-24,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,A geometric deep learning method for decoding brain dynamics,https://ai.epfl.ch/a-geometric-deep-learning-method-for-decoding-brain-dynamics,2025-02-18,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Designing life with artificial intelligence,https://ai.epfl.ch/designing-life-with-artificial-intelligence,2025-02-11,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
