venue,item_title,url,publication_date,decision,reason,report_id,sweep_date,sweeper
METR,The Economics of Recursive Self-Improvement,https://metr.org/notes/2026-07-22-economics-of-recursive-self-improvement/,2026-07-22,EXCLUDED - no findings,"Theoretical economic modelling of AI R&D feedback loops co-authored with economists; calibration described as a very loose first draft, no measured result or observed behaviour (would otherwise be post-cutoff)",,2026-08-01,agent
METR,Metrics of Agent Ability,https://metr.org/notes/2026-07-24-metrics-of-model-ability/,2026-07-24,EXCLUDED - no findings,"Conceptual/taxonomic survey of agent capability metrics; author explicitly gives no recommendations or measurements, definitional work only (would otherwise be post-cutoff)",,2026-08-01,agent
METR,How independent researchers could investigate AI propensities after misalignment incidents,https://metr.org/blog/2026-07-28-investigating-ai-propensities-after-incidents/,2026-07-28,EXCLUDED - no findings,"Proposal/framework for third-party incident investigation; cited incidents are companies' own published reports, no METR-asserted evidence-backed finding (would otherwise be post-cutoff)",,2026-08-01,agent
Princeton Holistic Agent Leaderboard (HAL),Holistic Agent Leaderboard: The Missing Infrastructure for AI Agent Evaluation (ICLR 2026),https://arxiv.org/abs/2510.11977,2025-10-13,INCLUDED,"Primary full report: 21,730 rollouts across 9 models and 9 benchmarks; qualifying empirical findings incl. higher reasoning effort reducing accuracy in most runs, agents searching HuggingFace for benchmark answers, and misuse of credit cards/real-money payment actions in flight-booking tasks; URL matches HAL-2025-10 (and HAL-2025-10b, a second finding coded from this same report)",HAL-2025-10,2026-08-01,agent
Princeton Holistic Agent Leaderboard (HAL),Towards a Science of AI Agent Reliability (ICML 2026; companion to HAL Reliability Dashboard),https://arxiv.org/abs/2602.16666,2026-02-18,INCLUDED,"Companion paper with qualifying empirical + methodology findings: 15 models on 2 benchmarks under 12 reliability metrics across 4 dimensions; core finding that recent capability gains yield only small reliability improvements; known_reports HAL-2026-02 records the dashboard URL, not this arXiv paper, so report_id left empty (candidate miss - triage for extraction)",,2026-08-01,agent
Princeton Holistic Agent Leaderboard (HAL),AI Agents That Matter (precursor paper cited on HAL About page and README),https://arxiv.org/abs/2407.01502,2024-07-01,INCLUDED,Precursor paper by the same Princeton group with qualifying methodology findings: joint cost-accuracy optimization greatly reduces cost at equal accuracy; benchmarks lack holdout sets enabling shortcut-taking/overfitting; reproducibility failures documented across agent evaluations; no matching report_id in known_reports (candidate miss),,2026-08-01,agent
Princeton Holistic Agent Leaderboard (HAL),HAL Reliability Dashboard (interactive results dashboard accompanying the reliability paper),https://hal.cs.princeton.edu/reliability,2026-02-18,INCLUDED,"Restates the companion paper's core claim but contains findings published nowhere else (S5 exception): newer frontier models (GPT-5.5, Opus 4.7, Gemini 3.x) gain accuracy but show stagnant/declining reliability on GAIA; outcome-consistency metric correction; three GAIA data-leakage vectors identified; URL and headline match HAL-2026-02 (New frontier models gain accuracy but not reliability)",HAL-2026-02,2026-08-01,agent
Princeton Holistic Agent Leaderboard (HAL),Insight: CORE-Bench is solved (using Opus 4.5 with Claude Code),https://twitter.com/sayashk/status/1996334941832089732,2025-12-03,INCLUDED,Fetch failed (X.com HTTP 402); decided from title: asserts a new HAL-measured empirical result postdating the ICLR paper - Claude Opus 4.5 with Claude Code solving CORE-Bench - a qualifying empirical model finding not restated elsewhere in known_reports (candidate miss),,2026-08-01,agent
Princeton Holistic Agent Leaderboard (HAL),Insight: A year evaluating agents for HAL — 'the Windows 95 era of agent evaluation',https://twitter.com/sayashk/status/1967998405852152039,2025-09-16,EXCLUDED - no findings,Fetch failed (X.com HTTP 402); decided from title: reflective commentary/opinion thread on the state of agent evaluation; any empirical content appears fuller in the HAL ICLR paper (HAL-2025-10) published the following month,,2026-08-01,agent
Princeton Holistic Agent Leaderboard (HAL),Insight: Hallucinations and GPT-5 calibration vs o3 performance,https://twitter.com/PKirgis/status/1966547382033936577,2025-09-12,EXCLUDED - duplicate/secondary,"Fetch failed (X.com HTTP 402); decided from title: teaser of hallucination/calibration analysis by a coauthor (Kirgis) that is published in full in the primary HAL ICLR paper, arXiv 2510.11977 (HAL-2025-10, INCLUDED)",,2026-08-01,agent
Princeton Holistic Agent Leaderboard (HAL),Insight: ScienceAgentBench added to HAL with model evaluations,https://twitter.com/sayashk/status/1966144670561612202,2025-09-11,EXCLUDED - duplicate/secondary,"Fetch failed (X.com HTTP 402); decided from title: benchmark-addition announcement whose model results are consolidated in the primary HAL ICLR paper's 9-model x 9-benchmark evaluation, arXiv 2510.11977 (HAL-2025-10, INCLUDED)",,2026-08-01,agent
Princeton Holistic Agent Leaderboard (HAL),Insight: Online Mind2Web web-browsing benchmark launched on HAL,https://twitter.com/sayashk/status/1963343022252315112,2025-09-03,EXCLUDED - no findings,"Fetch failed (X.com HTTP 402); decided from title: launch announcement of a benchmark on the leaderboard - infrastructure news, no measured result asserted; Mind2Web results appear later in HAL-2025-10",,2026-08-01,agent
Princeton Holistic Agent Leaderboard (HAL),Insight: GPT-OSS vs DeepSeek V3 performance on CORE-Bench,https://twitter.com/sayashk/status/1955298275923210389,2025-08-12,EXCLUDED - duplicate/secondary,"Fetch failed (X.com HTTP 402); decided from title: leaderboard result teaser whose model comparisons are subsumed by the primary HAL ICLR paper's consolidated evaluation, arXiv 2510.11977 (HAL-2025-10, INCLUDED)",,2026-08-01,agent
Princeton Holistic Agent Leaderboard (HAL),Insight: GPT-5 vs Claude Opus 4.1 on agentic tasks,https://twitter.com/sayashk/status/1953952498105946594,2025-08-08,EXCLUDED - duplicate/secondary,"Fetch failed (X.com HTTP 402); decided from title: leaderboard result teaser (GPT-5 vs Opus 4.1) subsumed by the primary HAL ICLR paper's consolidated 9-model evaluation, arXiv 2510.11977 (HAL-2025-10, INCLUDED)",,2026-08-01,agent
Princeton Holistic Agent Leaderboard (HAL),Press coverage: Is AI hitting a wall? (Financial Times),https://www.ft.com/content/d01290c9-cc92-4c1f-bd70-ac332cd40f94,2025-08-01,EXCLUDED - duplicate/secondary,"Fetch failed (ft.com blocked); decided from title/context: journalism citing HAL leaderboard results - secondary restatement of findings whose primary sources are the HAL leaderboard/ICLR paper (HAL-2025-10, INCLUDED); FT itself is not a roster org and asserts no findings of its own",,2026-08-01,agent
Princeton Holistic Agent Leaderboard (HAL),Press coverage: Developers Say GPT-5 Is a Mixed Bag (WIRED),https://www.wired.com/story/gpt-5-coding-review-software-engineering/,2025-08-01,EXCLUDED - duplicate/secondary,"Fetch failed (wired.com blocked); decided from title/context: journalism quoting HAL's GPT-5 agentic results - secondary restatement of findings whose primary sources are the HAL leaderboard/ICLR paper (HAL-2025-10, INCLUDED); WIRED itself is not a roster org and asserts no findings of its own",,2026-08-01,agent
SecureBio,Review of Anthropic's Unredacted Chemical and Biological Risk Report: Claude Opus 4.6,https://securebio.org/blog/review-of-anthropics-unredacted-chemical/index.html,2026-07-28,POST-CUTOFF,SecureBio asserts joint evidence-backed findings reviewing Claude Opus 4.6 CB safeguards (refusal classifiers refuse 94.2% of hazardous BioTIER-refuse prompts; concurs risk is 'very low but not negligible'); qualifying but published after the 2026-07-09 cutoff,,2026-08-01,agent
SecureBio,GPT-5.6 Sol Pre-Release Testing Report,https://securebio.org/blog/gpt-56-sol-pre-release-testing-report/index.html,2026-07-23,POST-CUTOFF,SecureBio's own pre-release biosecurity evaluation of GPT-5.6 Sol with measured findings (highest of any tested model on 3 of 4 knowledge benchmarks; railfree variant tops agentic DNA-synthesis-screening eval and evades certain screening); qualifying but published after the 2026-07-09 cutoff,,2026-08-01,agent
SecureBio,Measuring Biosecurity Safeguard Effectiveness with BioTIER,https://securebio.org/blog/measuring-biosecurity-safeguard-effectiveness/index.html,2026-07-16,POST-CUTOFF,SecureBio BioTIER methodology plus empirical findings across 52 AI models (wide refusal variation; strongest guardrails in closed-weights models; scores drift day-to-day); qualifying but published after the 2026-07-09 cutoff,,2026-08-01,agent
SecureBio,"Rare viruses, vaccines, and more in over 1 trillion metagenomic reads",https://securebio.org/blog/rare-viruses-vaccines-and-more/index.html,2026-07-08,EXCLUDED - no findings,"SecureBio Detection metagenomic/wastewater biosurveillance research (CASPER network); no AI-model, evaluation-methodology, or governance finding in scope for this dataset",,2026-08-01,agent
SecureBio,Leaving SecureBio AI in Good Hands (A New Chapter for SecureBio AI),https://securebio.org/blog/a-new-chapter-for-securebio-ai/index.html,2026-07-06,EXCLUDED - no findings,Org/leadership transition announcement; no evidence-backed evaluation finding,,2026-08-01,agent
SecureBio,Introducing SecureBio's 'Trends in Biology' AI Benchmarks Dashboard,https://securebio.org/blog/introducing-dashboard/index.html,2026-06-12,EXCLUDED - no findings,"Announcement of a public dashboard aggregating SecureBio's already-published evaluation scores (VCT, ABC-Bench, BioTIER); general observations restate prior findings, no new evidence-backed result",,2026-08-01,agent
SecureBio,How frontier AI models perform on viral DNA assembly tasks,https://securebio.org/blog/How-frontier-AI-models-perform-on–viral-DNA–assembly-tasks/index.html,2026-06-10,INCLUDED,"SecureBio's own ABC-Bench: measured findings that frontier models match/outperform PhD biologists on well-documented viral-DNA-assembly tasks, design assemblable DNA fragments, evade synthesis screening, and code liquid-handling robots; earliest standalone ABC-Bench source, report_id unmapped (candidate miss)",,2026-08-01,agent
SecureBio,The Role of Evals in the Biorisk Evidence Hierarchy,https://securebio.org/blog/The_Role_of_Evals_in_the_Biorisk_Evidence_Hierarchy/index.html,2026-06-02,EXCLUDED - no findings,Opinion/framework essay on the theory of change for evals and construct validity; no measured result or evidence-backed finding,,2026-08-01,agent
SecureBio,SecureBio's pre-release assessment of OpenAI's GPT-5.5,https://securebio.org/blog/gpt-5-5-pre-release-assessment/index.html,2026-04-09,INCLUDED,"Primary SecureBio GPT-5.5 pre-release biosecurity assessment (VCT/MBCT/HPCT/WCB static, ABC-Bench/ABLE agentic; exceeded all expert human scores); same report recorded in canonical CSV on the substack surface",SECUREBIO-2026-04,2026-08-01,agent
SecureBio,Would This Have Flagged COVID?,https://securebio.org/blog/would-this-flag-covid/index.html,2026-04-09,EXCLUDED - no findings,"SecureBio Detection biosurveillance analysis of metagenomic detection sensitivity; not an AI-model evaluation, no in-scope finding",,2026-08-01,agent
SecureBio,"SecureBio Detection Updates, March 2026",https://securebio.org/blog/updates-mar-2026/index.html,2026-03-26,EXCLUDED - no findings,SecureBio Detection (biosurveillance) progress update; no AI-model or evaluation finding in scope,,2026-08-01,agent
SecureBio,The Nucleic Acid Observatory is now SecureBio Detection,https://securebio.org/blog/nao-is-now-securebio-detection/index.html,2026-03-09,EXCLUDED - no findings,Rebranding announcement for the biosurveillance program; no evaluation finding,,2026-08-01,agent
SecureBio,New preprint: Metagenomic sequencing of composite airplane wastewater for surveillance of emerging viruses,https://securebio.org/blog/airplane-wastewater-preprint/index.html,2026-02-23,EXCLUDED - no findings,Biosurveillance metagenomics preprint (airplane wastewater pathogen surveillance); no AI-model or evaluation finding in scope,,2026-08-01,agent
SecureBio,SecureBio AI: 2025 in Review,https://securebio.org/blog/securebio-ai-2025-in-review/index.html,2026-02-17,EXCLUDED - duplicate/secondary,"Annual summary restating the year's AI-evaluation work; primary sources are the individual reports (e.g. VCT SECUREBIO-2025-04, ABC-Bench, GPT-5.5 assessment); no finding published nowhere else",,2026-08-01,agent
SecureBio,Metagenomics: A solution to PCR failures,https://securebio.org/blog/pcr-failure-metagenomics/index.html,2026-02-16,EXCLUDED - no findings,SecureBio Detection biosurveillance methodology piece (metagenomics vs PCR); no AI-model or evaluation finding in scope,,2026-08-01,agent
SecureBio,SecureBio Selected to Develop Bio-Evals for the European Commission,https://securebio.org/blog/securebio-selected-to-develop-bio-evals-eu/index.html,2026-02-03,EXCLUDED - no findings,Partnership/selection announcement; no evidence-backed evaluation finding,,2026-08-01,agent
SecureBio,Building a detection system for respiratory pathogens (Zephyr pilot),https://securebio.org/blog/zephyr-pilot/index.html,2025-12-05,EXCLUDED - no findings,SecureBio Detection (Zephyr) respiratory-pathogen biosurveillance pilot; no AI-model or evaluation finding in scope,,2026-08-01,agent
SecureBio,"NAO Updates, November 2025",https://securebio.org/blog/updates-nov-2025/index.html,2025-11-11,EXCLUDED - no findings,Nucleic Acid Observatory biosurveillance progress update; no AI-model or evaluation finding in scope,,2026-08-01,agent
SecureBio,Our Research on Wastewater Sequencing Sensitivity Now in The Lancet Microbe,https://securebio.org/blog/lancet-paper/index.html,2025-10-22,EXCLUDED - no findings,"Announcement that NAO/SecureBio Detection wastewater metagenomic sensitivity work appeared in The Lancet Microbe; biosurveillance wet-lab research, not an AI-system evaluation, so no qualifying finding per §1.0",,2026-08-01,agent
SecureBio,Scaling US pathogen detection (Biothreat Radar),https://securebio.org/blog/biothreat_radar/index.html,2025-09-23,EXCLUDED - no findings,"Describes scaling of a national biosurveillance/pathogen-detection program; biothreat-detection work, not an AI-model evaluation — no qualifying AI finding per §1.0",,2026-08-01,agent
SecureBio,Benchmarking three ONT-based workflows for untargeted sequencing of RNA viruses in wastewater,https://securebio.org/blog/ont_rpdsmrt/index.html,2025-09-15,EXCLUDED - no findings,"Wet-lab methodology benchmarking of nanopore sequencing workflows for wastewater virus detection; biosurveillance tooling, not AI-evaluation methodology — no qualifying finding per §1.0",,2026-08-01,agent
SecureBio,"The NAO is Hiring for Partnerships, Response, Virology, and Wet Lab Management",https://securebio.org/blog/hiring-q3-2025/index.html,2025-08-25,EXCLUDED - no findings,Recruitment/hiring announcement; contains no evidence-backed evaluation finding per §1.0,,2026-08-01,agent
SecureBio,Evaluating Outward Assembly on a Surprising Junction,https://securebio.org/blog/outward-assembly-eval/index.html,2025-07-24,EXCLUDED - no findings,"Evaluates a bioinformatics genome-assembly tool against a real SARS-CoV-2/synthetic chimera junction; wet-lab detection tooling, not an AI-system evaluation — no qualifying AI finding per §1.0",,2026-08-01,agent
SecureBio,"NAO Updates, July 2025",https://securebio.org/blog/updates-jul-2025/index.html,2025-07-09,EXCLUDED - no findings,Periodic program-progress update for the biosurveillance (NAO/SecureBio Detection) program; no standalone AI-evaluation finding per §1.0,,2026-08-01,agent
SecureBio,Estimating the sensitivity of wastewater metagenomic sequencing using nasal swabs,https://securebio.org/blog/swab-based-p2ra/index.html,2025-06-08,EXCLUDED - no findings,"Wet-lab sensitivity-estimation study for wastewater metagenomic sequencing; biosurveillance research, not an AI-model evaluation — no qualifying finding per §1.0",,2026-08-01,agent
SecureBio,SecureBio's AI Team: An Overview of Our Biorisk Evaluations,https://securebio.org/blog/securebios-ai-team-overview-biorisk-evaluations/index.html,2025-06-04,EXCLUDED - no findings,"Program overview of SecureBio's AI biorisk-evaluation team; points to confidential system-card evals and restates the VCT benchmark (primary source SECUREBIO-2025-04, VCT arXiv) but asserts no new measured result of its own per §1.0",,2026-08-01,agent
SecureBio,Pooled Lab Discards for Pathogen Detection,https://securebio.org/blog/lab-discards/index.html,2025-05-14,EXCLUDED - no findings,Biosurveillance study on using pooled clinical lab discards as a pathogen-detection sample source; not an AI-system evaluation — no qualifying AI finding per §1.0,,2026-08-01,agent
SecureBio,AIs Can Provide Expert-Level Virology Assistance,https://securebio.org/blog/ais-can-provide-expert-level-virology-assistance/index.html,2025-04-23,EXCLUDED - duplicate/secondary,"Blog summary of the Virology Capabilities Test (VCT) results; primary/fullest source is the VCT arXiv paper already in the dataset (SECUREBIO-2025-04) — no finding published nowhere else, so secondary per §5",,2026-08-01,agent
SecureBio,Outward Assembly,https://securebio.org/blog/outward-assembly/index.html,2025-04-16,EXCLUDED - no findings,"Introduces a bioinformatics genome-assembly method for pathogen sequence recovery; wet-lab detection tooling, not AI-evaluation methodology — no qualifying finding per §1.0",,2026-08-01,agent
SecureBio,"NAO Updates, April 2025",https://securebio.org/blog/updates-apr-2025/index.html,2025-04-15,EXCLUDED - no findings,Periodic program-progress update for the biosurveillance program; no standalone AI-evaluation finding per §1.0,,2026-08-01,agent
SecureBio,An Update on Our Air Sampling Research,https://securebio.org/blog/air-sampling-paper/index.html,2025-04-03,EXCLUDED - no findings,Progress update on air-sampling biosurveillance research; not an AI-model evaluation — no qualifying AI finding per §1.0,,2026-08-01,agent
SecureBio,Scaling Our Pilot Early-Warning System,https://securebio.org/blog/scaling-our-early-warning-system/index.html,2025-04-02,EXCLUDED - no findings,"Describes scaling of the pandemic early-warning biosurveillance system; program/plan update, not an AI-system evaluation — no qualifying finding per §1.0",,2026-08-01,agent
SecureBio,"Exploring Blood-Based Biosurveillance, Part 3: The Blood Virome",https://securebio.org/blog/exploring-blood-biosurveillance-part3/index.html,2025-02-07,EXCLUDED - no findings,Biosurveillance research on the blood virome for pathogen detection; not an AI-model evaluation — no qualifying AI finding per §1.0,,2026-08-01,agent
SecureBio,"NAO Updates, January 2025",https://securebio.org/blog/updates-jan-2025/index.html,2025-01-09,EXCLUDED - no findings,Periodic program-progress update for the biosurveillance program; no standalone AI-evaluation finding per §1.0,,2026-08-01,agent
SecureBio,Fund the Nucleic Acid Observatory to Detect Stealth Pandemics,https://securebio.org/blog/fund-the-nao-to-detect-pandemics/index.html,2024-11-18,EXCLUDED - no findings,"Fundraising/advocacy piece for the NAO biosurveillance program; opinion/appeal, not an evidence-backed evaluation finding per §1.0",,2026-08-01,agent
SecureBio,Testing Genetic Engineering Detection with Spike-Ins,https://securebio.org/blog/testing-with-spike-ins/index.html,2024-10-22,EXCLUDED - no findings,"Wet-lab spike-in tests of a chimera/genetic-engineering detection system in wastewater; biosurveillance tooling result, not an AI-system evaluation — no qualifying AI finding per §1.0",,2026-08-01,agent
SecureBio,"NAO Updates, Fall 2024",https://securebio.org/blog/updates-fall-2024/index.html,2024-10-17,EXCLUDED - no findings,Fetched (200): NAO organizational update/announcement of biosurveillance progress; not an AI-model evaluation and contains no qualifying finding per 1.0,,2026-08-01,agent
SecureBio,Predicting Influenza Abundance in Wastewater Metagenomic Sequencing Data,https://securebio.org/blog/predicting-influenza-abundance/index.html,2024-09-23,EXCLUDED - no findings,"Fetched (200): wastewater metagenomics biosurveillance research (influenza abundance); no AI system evaluated, no qualifying AI-evaluation finding per 1.0",,2026-08-01,agent
SecureBio,"Exploring Blood-Based Biosurveillance, Part 2: Sampling Strategies within the US Blood Supply",https://securebio.org/blog/exploring-blood-biosurveillance-part2/index.html,2024-09-10,EXCLUDED - no findings,"Fetched (200): blood-supply biosurveillance sampling research; not an AI-model evaluation, no qualifying finding per 1.0",,2026-08-01,agent
SecureBio,"Exploring Blood-Based Biosurveillance, Part 1: Blood as a Sample Type",https://securebio.org/blog/exploring-blood-biosurveillance-part1/index.html,2024-07-16,EXCLUDED - no findings,"Fetched (200): biosurveillance research on blood as a sample type; not an AI-model evaluation, no qualifying finding per 1.0",,2026-08-01,agent
SecureBio,Investigating the Sensitivity of Pooled Swab Sampling for Pathogen Early Detection,https://securebio.org/blog/investigating-the-sensitivity-of-pooled-swab-sampling-for-pathogen-early-detection/index.html,2024-07-01,EXCLUDED - no findings,"Fetched (200): pooled-swab pathogen detection sensitivity research; not an AI-model evaluation, no qualifying finding per 1.0",,2026-08-01,agent
SecureBio,Detecting Genetically Engineered Viruses With Metagenomic Sequencing,https://securebio.org/blog/detecting-genetically-engineered-viruses/index.html,2024-06-27,EXCLUDED - no findings,"Fetched (200): metagenomic detection of engineered viruses (biosurveillance); no AI system evaluated, no qualifying finding per 1.0",,2026-08-01,agent
SecureBio,"NAO Updates, Spring 2024",https://securebio.org/blog/updates-spring-2024/index.html,2024-05-20,EXCLUDED - no findings,"Fetched (200): NAO organizational update/announcement; not an AI-model evaluation, no qualifying finding per 1.0",,2026-08-01,agent
SecureBio,New NAO Preprint: Indoor Air Sampling for Detection of Viral Nucleic Acids,https://securebio.org/blog/new-nao-preprint-indoor-air-sampling-for-detection-of-viral-nucleic-acids/index.html,2024-05-13,EXCLUDED - no findings,Fetched (200): preprint announcement on indoor air sampling for viral detection (biosurveillance); no AI-evaluation finding per 1.0,,2026-08-01,agent
SecureBio,Simulating Approaches to Metagenomic Pandemic Identification,https://securebio.org/blog/simulating-approaches-to-metagenomic-pandemic-identification/index.html,2024-04-03,EXCLUDED - no findings,"Fetched (200): metagenomic pandemic-identification simulation research; not an AI-model evaluation, no qualifying finding per 1.0",,2026-08-01,agent
SecureBio,Comparing sampling strategies for early detection of stealth biothreats,https://securebio.org/blog/comparing-sampling-strategies-for-early-detection-of-stealth-biothreats/index.html,2024-02-19,EXCLUDED - no findings,"Fetched (200): biosurveillance sampling-strategy comparison research; not an AI-model evaluation, no qualifying finding per 1.0",,2026-08-01,agent
SecureBio,Predicting Virus Relative Abundance in Wastewater,https://securebio.org/blog/predicting-virus-relative-abundance-in-wastewater/index.html,2023-08-10,EXCLUDED - no findings,"Fetched (200): wastewater virus-abundance biosurveillance research; not an AI-model evaluation, no qualifying finding per 1.0",,2026-08-01,agent
SecureBio,Air sampling for early pathogen detection,https://securebio.org/blog/air-sampling-for-early-pathogen-detection/index.html,2022-02-03,EXCLUDED - no findings,"Fetched (200): air-sampling pathogen-detection biosurveillance research; not an AI-model evaluation, no qualifying finding per 1.0",,2026-08-01,agent
SecureBio,"[Publication] Establishing wastewater metagenomics as a quantitative pathogen monitoring tool with normalization — Justen et al. (2026), medRxiv",https://doi.org/10.64898/2026.07.14.26356442,2026-07-14,EXCLUDED - no findings,"Fetch blocked (403 Cloudflare); title confirms wastewater metagenomics pathogen-monitoring paper (NAO biosurveillance), not an AI-model evaluation; no qualifying finding per 1.0",,2026-08-01,agent
SecureBio,"[Publication] A genome-resolved view of the wastewater RNA virome — Kantor et al. (2026), medRxiv",https://www.medrxiv.org/content/10.64898/2026.05.19.26353600v1,2026-05-19,EXCLUDED - no findings,"Fetched (200): wastewater RNA virome characterization (biosurveillance); no AI system evaluated, no qualifying finding per 1.0",,2026-08-01,agent
SecureBio,"[Publication] Detection of a Single Measles Infection Using Untargeted Ultra-Deep Metagenomic Sequencing of Wastewater in Cook County, Illinois — Poretsky et al. (2026), NEJM Evidence",https://evidence.nejm.org/doi/full/10.1056/EVIDpha2600079,2026,EXCLUDED - no findings,"Fetch blocked (403 Cloudflare); title confirms wastewater metagenomic measles-detection paper (biosurveillance), not an AI-model evaluation; no qualifying finding per 1.0",,2026-08-01,agent
SecureBio,"[Publication] Deep untargeted wastewater metagenomic sequencing from sewersheds across the United States — Justen et al. (2026), medRxiv",https://www.medrxiv.org/content/10.64898/2026.03.05.26345726v1,2026-03-05,EXCLUDED - no findings,"Fetched (200): deep wastewater metagenomic sequencing across US sewersheds (biosurveillance); no AI system evaluated, no qualifying finding per 1.0",,2026-08-01,agent
SecureBio,"[Publication] Leveraging the U.S. blood supply to detect emerging viral threats — Justen et al. (2026), medRxiv",https://doi.org/10.64898/2026.02.06.26345722,2026-02-06,EXCLUDED - no findings,"Fetch blocked (403 Cloudflare); title confirms blood-supply viral-threat detection paper (biosurveillance), not an AI-model evaluation; no qualifying finding per 1.0",,2026-08-01,agent
SecureBio,"[Publication] Metagenomic sequencing of composite airplane wastewater for surveillance of emerging viruses — McLaren et al. (2026), medRxiv",https://www.medrxiv.org/content/10.64898/2026.01.29.26343714v1,2026-01-29,EXCLUDED - no findings,"Fetched (200): airplane-wastewater metagenomic surveillance of emerging viruses (biosurveillance); no AI system evaluated, no qualifying finding per 1.0",,2026-08-01,agent
SecureBio,"[Publication] Deep metatranscriptomic sequencing data of wastewater from Los Angeles, USA, 2023–2024 — Grimm et al. (2026), Nature Scientific Data",https://www.nature.com/articles/s41597-025-06475-7,2026,EXCLUDED - no findings,Wastewater metatranscriptomic data descriptor (biosurveillance); no qualifying AI-evaluation finding.,,2026-08-01,agent
SecureBio,[Publication] Virology Capabilities Test (VCT): A Multimodal Virology Q&A Benchmark — Götting et al. (2025),https://www.virologytest.ai/,2025,INCLUDED,SecureBio benchmark (virologytest.ai redirects to securebio.org) reporting empirical accuracy of specific LLMs on virology wet-lab troubleshooting; empirical model + methodology findings. Maps to VCT.,SECUREBIO-2025-04,2026-08-01,agent
SecureBio,"[Publication] Untargeted longitudinal ultra deep metagenomic sequencing of wastewater provides a comprehensive readout of expected and unexpected viral pathogens — Rushford et al. (2025), medRxiv",https://www.medrxiv.org/content/10.1101/2025.10.27.25338874v1,2025-10-27,EXCLUDED - no findings,Wet-lab wastewater metagenomics study (biosurveillance); no AI-evaluation finding.,,2026-08-01,agent
SecureBio,"[Publication] Inferring the sensitivity of wastewater metagenomic sequencing for early detection of viruses: a statistical modelling study — Grimm et al. (2025), The Lancet Microbe",https://www.thelancet.com/journals/lanmic/article/PIIS2666-5247(25)00115-6/fulltext,2025,EXCLUDED - no findings,Statistical modelling of wastewater sequencing sensitivity (biosurveillance); no AI-evaluation finding.,,2026-08-01,agent
SecureBio,"[Publication] METAGENE-1: Metagenomic Foundation Model for Pandemic Monitoring — Liu et al. (2025), arXiv",https://arxiv.org/abs/2501.02045,2025-01,EXCLUDED - no findings,"Genomics foundation-model development paper (USC/Prime Intellect-led, NAO co-author); benchmarks its own biosurveillance model, not a safety evaluation of a third-party AI system; no qualifying finding.",,2026-08-01,agent
SecureBio,"[Publication] Indoor air sampling for detection of viral nucleic acids — Justen et al. (2025), Journal of Aerosol Science",https://doi.org/10.1016/j.jaerosci.2025.106549,2025,EXCLUDED - no findings,Aerosol/air-sampling wet-lab method study (biosurveillance); no AI-evaluation finding.,,2026-08-01,agent
SecureBio,"[Publication] Comparing sampling strategies for early detection of stealth biothreats — Bradshaw W, Grimm S (2024), Nucleic Acid Observatory",https://naobservatory.org/reports/comparing-sampling-strategies-for-early-detection-of-stealth-biothreats/,2024,EXCLUDED - no findings,Biosurveillance sampling-strategy analysis (NAO); no AI-evaluation finding.,,2026-08-01,agent
SecureBio,"[Publication] SecureBio Recommendations for AI and Biosecurity Under NIST's E.O. 14110 RFI — Jeyapragasan, Gopal, Esvelt (2024)",https://cms.securebio.org/content/2024-NIST-RFI.pdf,2024,EXCLUDED - no findings,Policy recommendations / RFI response (forward-looking recommendations); contains no evidence-backed finding per §1.0.,,2026-08-01,agent
SecureBio,"[Publication] Predicting Virus Relative Abundance in Wastewater — Kaufman et al. (2023), Nucleic Acid Observatory",https://naobservatory.org/reports/predicting-virus-relative-abundance-in-wastewater/,2023,EXCLUDED - no findings,Wastewater virus-abundance modelling (biosurveillance); no AI-evaluation finding.,,2026-08-01,agent
SecureBio,"[Publication] Virus-like DNA tracers for characterizing wastewater-based pathogen monitoring systems — Gopal et al. (2023), bioRxiv",https://doi.org/10.1101/2023.12.24.573197,2023-12-24,EXCLUDED - no findings,Wet-lab DNA-tracer method for wastewater monitoring (biosurveillance); no AI-evaluation finding.,,2026-08-01,agent
SecureBio,"[Publication] Will releasing the weights of future large language models grant widespread access to pandemic agents? — Gopal et al. (2023), arXiv",https://arxiv.org/abs/2310.18233,2023-10,INCLUDED,"SecureBio-authored (Gopal, Esvelt et al.) red-team of Llama-2-70B base vs safeguard-removed 'Spicy' version; empirical finding that removing safeguards yielded near-complete uplift toward obtaining 1918 influenza — empirical model/safeguard finding.",,2026-08-01,agent
SecureBio,"[Publication] Securing Civilisation Against Catastrophic Pandemics — Gopal et al. (2023), Geneva Centre for Security Policy",https://www.gcsp.ch/publications/securing-civilisation-against-catastrophic-pandemics,2023,EXCLUDED - no findings,Policy/strategy report with recommendations; no evidence-backed AI-evaluation finding.,,2026-08-01,agent
SecureBio,"[Publication] Assessing the safety of new germicidal far-UVC technologies — Görlitz et al. (2023), Photochemistry & Photobiology",https://doi.org/10.1111/php.13866,2023,EXCLUDED - no findings,Far-UVC lamp safety wet-lab study (biosecurity hardware); no AI-evaluation finding.,,2026-08-01,agent
SecureBio,"[Publication] Can large language models democratize access to dual-use biotechnology? — Soice et al. (2023), arXiv",https://arxiv.org/abs/2306.03809,2023-06,INCLUDED,SecureBio/Esvelt-authored MIT-class exercise showing chatbot LLMs supplied pandemic-pathogen acquisition pathways to non-experts within an hour; empirical model-capability/safeguard finding.,,2026-08-01,agent
