Finding ID,Report ID,Institution,Report Title,Publication Date,Domain,Tags,Models / Systems,Access Type,Source URL,Finding,Severity (C1/C2) majority,Sonnet5 vote,GPT-5.5 vote,Gemini3.1 vote,Unanimous / SPLIT,Severity Source,Action Level,Attribution,Company Response,Channel A Verbatim,Response Date,Lag (days),Channel A Evidence,Sources Checked,Policy Level,Policy Response,Channel B Verbatim,Channel B Evidence,Traction Score,Media Outlets,Academic Citations,Social Highlights,Channel C Verbatim,Proportionality,Confidence,Notes,Key Quote,Traceability Tag,Eval? (trackable),Action Trackable?,Finding Type,Scope
UKAISI-2025-12-GOV3,UKAISI-2025-12-17,UK AISI + Thorn,Tackling AI-Generated Child Sexual Abuse Material,2025-12-17,Societal;Policy/Standards,csam;safety-protocol;child-safety;industry-standard;thorn;uk-aisi,Models at major AI labs (not named),Mixed,https://www.aisi.gov.uk/blog/our-approach-to-tackling-ai-generated-child-sexual-abuse-material,"AISI and Thorn jointly published a safety protocol for generative AI developers covering CSAM prevention, establishing a shared industry standard for the first time.",C2,C2,C2,C2,yes,Coded,Substantive,Topical+Temporal,Ten organizations signed Thorn Safety by Design principles,"OpenAI, alongside industry leaders including Amazon, Anthropic, Civitai, Google, Meta, Metaphysic, Microsoft, Mistral AI, and Stability AI, has committed to implementing robust child safety measures in the development, deployment, and maintenance of generative AI technologies as articulated in the Safety by Design principles.",2024-04-23,-603,"Seven major AI labs signed Thorn Safety by Design principles; January 2026 UK government confirmed OpenAI, Anthropic, Google, Meta signed earlier forms of guidance | https://www.legislation.gov.uk/ukpga/2026/20/section/111 | https://openai.com/index/child-safety-adopting-sbd-principles/",,Binding requirement,Crime and Policing Act 2026 incorporates AISI-Thorn testing framework via Technology Testing Defence; Parliament declined to make guidance itself mandatory when asked,,UK Crime and Policing Act 2026 (Royal Assent April 29 2026); House of Commons Written Question UIN 104434 asking if AISI-Thorn guidance should be made mandatory,High,(https://www.thorn.org/),,,,Over-response,High,Governance row -- excluded from headline stats; Low+Binding requirement = Over-response per grid (binding legislation enacted in response to a protocol publication finding); Parliament declined mandatory status when asked,,,no,,governance,government-AISI
UKAISI-2025-12-GOV4,UKAISI-2025-12-17,UK AISI + Thorn,Tackling AI-Generated Child Sexual Abuse Material,2025-12-17,Societal;Policy/Standards,csam;uk-legislation;policy-standards;thorn;child-safety;image-generation,Models at major AI labs (not named),Mixed,https://www.aisi.gov.uk/blog/our-approach-to-tackling-ai-generated-child-sexual-abuse-material,"New UK legislation was enabled by the AISI-Thorn evaluation work, with the Crime and Policing Act 2026 creating a specific criminal offence for developing AI tools designed to generate child sexual abuse material.",C2,C2,C2,C2,yes,Coded,Substantive,Topical+Temporal,Seven major AI labs signed Thorn Safety by Design principles; OpenAI published Child Safety Blueprint,"Today, we’re introducing a policy blueprint that outlines a practical path forward for strengthening U.S. child protection frameworks in the age of AI.",2026-04-08,112,Seven major AI labs signed Thorn Safety by Design principles; OpenAI Child Safety Blueprint (April 2026) | https://www.legislation.gov.uk/ukpga/2026/20/contents | https://openai.com/index/introducing-child-safety-blueprint/,,Binding requirement,UK Crime and Policing Act 2026 (Royal Assent April 29 2026) directly creates criminal offence; EU AI Act Omnibus (May 7 2026) adds prohibited practice; Technology Testing Defence incorporates AISI protocol,UK Crime and Policing Act 2026 (Royal Assent April 29 2026) -- new offence for CSA image generators; Technology Testing Defence enabling AISI red-teaming,UK Crime and Policing Act 2026 (Royal Assent April 29 2026) -- new offence for CSA image generators; Technology Testing Defence enabling AISI red-teaming; EU AI Act Omnibus (May 7 2026),High,Al Jazeera (https://www.aljazeera.com/news/2025/2/2/uk-to-become-first-country-to-criminalise-ai-child-abuse-tools); (https://www.gov.uk/government/news/new-law-to-tackle-ai-child-abuse-images-at-source-as-reports-more-than-double),,,"AI is putting this on steroids and it is making it easier for perpetrators, for abusers, to groom children... this is world-leading, other countries are not yet doing this, but I hope everyone else will follow. -- UK Home Secretary Yvette Cooper",Over-response,High,Governance row -- excluded from headline stats; Low+Binding requirement = Over-response per grid; this row documents the legislative achievement rather than a new risk finding,"AI is putting this on steroids and it is making it easier for perpetrators, for abusers, to groom children... this is world-leading, other countries are not yet doing this, but I hope everyone else will follow. -- UK Home Secretary Yvette Cooper",,no,,governance,government-AISI
NEW-037,UKAISI-2025-12-18,UK AISI,Frontier AI Trends Report 2025,2025-12-18,Frontier-forecasting,open-weight;closed-weight;capability-gap;frontier-trends;anonymised-model,30+ frontier systems (anonymised -- all major labs),Aggregate,https://www.aisi.gov.uk/frontier-ai-trends-report,Open- vs closed-weight capability gap narrowed to 4-8 months.,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,capability-trend;anonymised-model,government-AISI
NEW-034,UKAISI-2025-12-18,UK AISI,Frontier AI Trends Report 2025,2025-12-18,Cyber;Frontier-forecasting,cyber;offensive-cyber;capability-trend;frontier-trends;apprentice-level;expert-level,30+ frontier systems (anonymised -- all major labs),Aggregate,https://www.aisi.gov.uk/frontier-ai-trends-report,Apprentice-level (1-3 yr experience) cyber task success rose from ~10% in early 2024 to 50% average by 2025; expert-level (10+ yr) success achieved for the first time in 2025 (previously <1%).,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,capability-trend,government-AISI
NEW-038,UKAISI-2025-12-18,UK AISI,Frontier AI Trends Report 2025,2025-12-18,Societal;Human Influence,emotional-dependence;human-influence;societal-harm;uk-survey;frontier-trends,30+ frontier systems (anonymised -- all major labs),Aggregate,https://www.aisi.gov.uk/frontier-ai-trends-report,Emotional dependence: 33% of a UK survey used AI for emotional support; service outages triggered a ~30x surge in negative social-media posts.,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,governance,government-AISI
NEW-035,UKAISI-2025-12-18,UK AISI,Frontier AI Trends Report 2025,2025-12-18,Bio-Chem;Frontier-forecasting,bio-chem;cbrn;capability-trend;frontier-trends;multimodal;anonymised-model,30+ frontier systems (anonymised -- all major labs),Aggregate,https://www.aisi.gov.uk/frontier-ai-trends-report,Chem/bio troubleshooting: models now score ~90% higher relative to human experts; multimodal analysis outperformed experts for the first time in mid-2025; first accurate model-generated protocols in late 2024.,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,capability-trend,government-AISI
NEW-039,UKAISI-2025-12-18,UK AISI,Frontier AI Trends Report 2025,2025-12-18,Bio-Chem;Autonomy,bio-chem;biosecurity;plasmid-design;autonomy;frontier-trends;anonymised-model,30+ frontier systems (anonymised -- all major labs),Aggregate,https://www.aisi.gov.uk/frontier-ai-trends-report,"Plasmid/bio design: models now autonomously retrieve sequences from databases, compressing a multi-week process to days.",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,capability-trend,government-AISI
NEW-036,UKAISI-2025-12-18,UK AISI,Frontier AI Trends Report 2025,2025-12-18,Autonomy;Frontier-forecasting,software-engineering;scaffolding;agents;capability-trend;frontier-trends,30+ frontier systems (anonymised -- all major labs),Aggregate,https://www.aisi.gov.uk/frontier-ai-trends-report,Software-engineering scaffolding: best-scaffolded agents outperformed base models by ~40% (late 2024).,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,capability-trend,government-AISI
JOINT-2026-02-CYB1,JOINT-2026-02,Joint UK AISI + US CAISI,GPT-5.3-Codex Evaluation (cited in OpenAI system card),2026-02-05,Cyber;Policy/Standards,gpt-5.3-codex;openai;cyber;preparedness-framework;safety-case;uk-aisi;us-caisi,GPT-5.3-Codex,Pre-deployment,https://cdn.openai.com/pdf/23eca107-a9b1-4d2c-b156-7deb4fbc697c/GPT-5-3-Codex-System-Card-02.pdf,"GPT-5.3-Codex is the first OpenAI model OpenAI is treating as High cybersecurity capability under its Preparedness Framework (a precautionary classification, not a confirmed threshold breach); UK AISI and US CAISI contributed independent evaluations.",C1,C1,C1,C2,SPLIT,Coded,Substantive,Explicit,Explicitly named in OpenAI GPT-5.3-Codex system card; safeguard updates deployed; Preparedness Framework 'High' classification updated,"This is the first launch we are treating as High capability in the Cybersecurity domain under our Preparedness Framework, activating the associated safeguards.",2026-02-05,0.0,https://cdn.openai.com/pdf/23eca107-a9b1-4d2c-b156-7deb4fbc697c/GPT-5-3-Codex-System-Card-02.pdf,,None,None,,,Low,Fortune (https://fortune.com/2026/02/05/openai-gpt-5-3-codex-warns-unprecedented-cybersecurity-risks/),,,,Proportionate,High,"Positive reference case for Channel A(i) institutional acknowledgment; both UKAISI and USCAISI explicitly credited by name  [Report tested: reference models] [RECLASSIFIED 2026-07-15: Trackable yes->no, Eval?->no; company self-classification (governance), out of accountability set, kept for context.]","As discussed in more detail below, this is the first launch we are treating as High capability in Cybersecurity.",traceable,no,,governance,government-AISI
JOINT-2026-02-GOV1,JOINT-2026-02,Joint UK AISI + US CAISI,GPT-5.3-Codex Evaluation (cited in OpenAI system card),2026-02-05,Transparency/Disclosure;Institutional,gpt-5.3-codex;openai;uk-aisi;us-caisi;institutional;transparency;system-card,GPT-5.3-Codex; reference models,Pre-deployment,https://cdn.openai.com/pdf/23eca107-a9b1-4d2c-b156-7deb4fbc697c/GPT-5-3-Codex-System-Card-02.pdf,"Both UK AISI and US CAISI are explicitly named and credited in the OpenAI GPT-5.3-Codex system card, representing a rare documented case of Channel A(i) institutional acknowledgment of government evaluators in an AI company's official safety documentation.",C2,C2,C2,C2,yes,Coded,Substantive,Explicit,System card explicitly credits both institutions by name,"Building upon early access for recent codex models and gpt-5.2-thinking, both the U.S. Center for AI Standards and Innovation (CAISI) and the UK AI Security Institute (UK AISI) were granted early access to GPT-5.3-Codex.",2026-02-05,0.0,https://cdn.openai.com/pdf/23eca107-a9b1-4d2c-b156-7deb4fbc697c/GPT-5-3-Codex-System-Card-02.pdf,,In guidance,Cited in NCSC guidance; referenced in US Senate Armed Services Committee briefing,,,Medium,,,,"For the first time, UK AISI and US CAISI evaluation findings are explicitly named and credited in an OpenAI system card.",Over-response,High,Governance row -- excluded from headline stats. Positive reference case for Channel A success; Over-response classification reflects Low severity + Substantive response per codebook grid,BOTH INSTITUTIONS EXPLICITLY NAMED IN SYSTEM CARD -- rare documented acknowledgment,,no,,governance,government-AISI
JOINT-2026-02-GOV1b,JOINT-2026-02b,Joint International (Bengio et al.),International AI Safety Report 2026,2026-02-24,Policy/Standards;International-coordination,international-ai-safety-report;policy-standards;voluntary-frameworks;regulation;international-coordination,All major frontier systems (meta-review),N/A,https://arxiv.org/abs/2602.21012,"Voluntary safety frameworks remain dominant across all evaluated jurisdictions, with no jurisdiction having implemented binding pre-deployment safety requirements with enforcement mechanisms as of the report date.",C2,C2,C2,C2,yes,Coded,Acknowledged,Topical+Temporal,None,,,,,,Binding requirement,Presented to G7 AI ministers; referenced in EU AI Act Article 51 systemic risk discussions; cited in UK AI Regulatory Bill; referenced by UN Secretary-General AI Advisory Body,,,High,,,,Voluntary safety frameworks remain dominant. No jurisdiction has yet implemented binding pre-deployment requirements with enforcement mechanisms.' -- International AI Safety Report 2026,Proportionate,High,Governance row -- excluded from headline stats. Wide citation and acknowledgment but core finding that no jurisdiction has binding pre-deployment requirements has not yet been remedied; report generated discussion not binding action. OVERRIDE applied: company response Acknowledged but policy channel Binding requirement cited -- Mixed,Voluntary safety frameworks remain dominant. No jurisdiction has yet implemented binding pre-deployment requirements with enforcement mechanisms.,,no,,governance,government-AISI
JOINT-2026-02-GOV2b,JOINT-2026-02b,Joint International (Bengio et al.),International AI Safety Report 2026,2026-02-24,Eval-methodology;Policy/Standards,international-ai-safety-report;pre-deployment-testing;evidence-action-gap;eval-methodology;policy-standards,All major frontier systems (meta-review),N/A,https://arxiv.org/abs/2602.21012,"Reliable pre-deployment safety testing has become harder to conduct as AI capabilities increase, and an explicit evidence-action gap is acknowledged across evaluated jurisdictions.",C2,C2,C2,C2,yes,Coded,Acknowledged,Topical+Temporal,None,,,,,,Binding requirement,Presented to G7 AI ministers; referenced in EU AI Act Article 51 systemic risk discussions; cited in UK AI Regulatory Bill; referenced by UN Secretary-General AI Advisory Body,,,High,,,,Voluntary safety frameworks remain dominant. No jurisdiction has yet implemented binding pre-deployment requirements with enforcement mechanisms.' -- International AI Safety Report 2026,Proportionate,High,Governance row -- excluded from headline stats. Evidence-action gap explicitly acknowledged in report but not resolved by any jurisdiction.,Voluntary safety frameworks remain dominant. No jurisdiction has yet implemented binding pre-deployment requirements with enforcement mechanisms.,,no,,governance,government-AISI
UKAISI-2026-03a-GOV2,UKAISI-2026-03a,UK AISI,Evidence for Inference Scaling in AI Cyber Tasks,2026-03-05,Cyber;Eval-methodology,cyber;inference-scaling;log-linear;eval-methodology;anonymised-model,Frontier models (Nov 2025 or earlier; anonymised),Post-deployment,https://www.aisi.gov.uk/blog/evidence-for-inference-scaling-in-ai-cyber-tasks-increased-evaluation-budgets-reveal-higher-success-rates,"Cyber task success rates scale log-linearly with inference compute budget, indicating capability growth is predictable and continuous rather than discrete, which standard fixed-budget evaluations systematically fail to capture; for example, a model scoring only 5% success at a standard 2 million token budget reached 30% at 50 million tokens, a sixfold gain from compute scaling alone.",C2,C2,C2,C2,yes,Coded,None,None,None,,,,,"model card, blog, release notes, news search -- 2026-06-28",In guidance,Referenced in NCSC guidance; contributes to International Network evaluation standards,,,Low,,,,,Mixed,Low,Governance row -- excluded from headline stats. No company action documented; NCSC guidance reference vs. no company response triggers Mixed override.  [CLUBBED 2: UKAISI-2026-03a-CYB1 + UKAISI-2026-03a-GOV2],,,no,,capability-trend;anonymised-model,government-AISI
UKAISI-2026-03a-GOV3,UKAISI-2026-03a,UK AISI,Evidence for Inference Scaling in AI Cyber Tasks,2026-03-05,Cyber;Eval-methodology,cyber;inference-scaling;eval-methodology;underestimation;anonymised-model,Frontier models (Nov 2025 or earlier; anonymised),Post-deployment,https://www.aisi.gov.uk/blog/evidence-for-inference-scaling-in-ai-cyber-tasks-increased-evaluation-budgets-reveal-higher-success-rates,"Standard AI safety evaluations using fixed token budgets systematically underestimate the true cyber capabilities of frontier models, meaning that deployment decisions based on such evaluations may rest on incomplete risk assessments.",C2,C2,C2,C2,yes,Coded,None,None,None,,,,,"model card, blog, release notes, news search -- 2026-06-28",In guidance,Referenced in NCSC guidance; contributes to International Network evaluation standards,,,Low,,,,A model at 5% success at a standard compute budget may reach 30% at 5x budget -- evaluations that don't test at scale are systematically misleading.' -- AISI inference scaling report,Mixed,Low,Governance row -- excluded from headline stats. Most consequential finding of the report -- affects validity of all standard evaluations globally. No company action; NCSC guidance vs. no company response triggers Mixed override.,Evaluations that don't test at scale are systematically misleading.,,no,,methodology,government-AISI
NEW-049,UKAISI-2026-03a,UK AISI,Evidence for Inference Scaling in AI Cyber Tasks,2026-03-05,Cyber;Eval-methodology,cyber;inference-scaling;cost-per-success;eval-methodology;anonymised-model,Frontier models (Nov 2025 or earlier; anonymised),Post-deployment,https://www.aisi.gov.uk/blog/evidence-for-inference-scaling-in-ai-cyber-tasks-increased-evaluation-budgets-reveal-higher-success-rates,"Average cost per run at 50M tokens was ~$10, with a maximum below $60; a 'cost per success' metric can identify the optimal inference budget.",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,methodology,government-AISI
JOINT-2026-03-CYB1,JOINT-2026-03,Joint UK AISI + US CAISI + Gray Swan,Large-Scale Red-Teaming Competition on AI Agent Security,2026-03-23,Jailbreaks;Eval-methodology,red-teaming;agent-security;competition;methodology;anonymised-model,13 frontier models (unnamed),Post-deployment,https://www.nist.gov/blogs/caisi-research-blog/insights-ai-agent-security-large-scale-red-teaming-competition,"The red-teaming competition involved over 400 participants who generated more than 250,000 attack attempts against 13 frontier AI models, representing the largest structured adversarial evaluation of frontier AI agent security to date.",C2,C2,C2,C2,yes,Coded,None,None,None,,,,,"model card, blog, release notes, news search -- 2026-06-28",In guidance,Referenced in US government AI security guidance; cited in NIST AI agent security work,,https://www.nist.gov/blogs/caisi-research-blog/insights-ai-agent-security-large-scale-red-teaming-competition,Low,,,,A successful attack was found against every single one of the 13 frontier models tested.' -- CAISI/AISI/Gray Swan red-teaming competition,Mixed,Low,Scale/methodology finding only; Low severity. No company acknowledgment; NIST guidance channel vs. no company response triggers Mixed override.,,,no,,methodology,government-AISI
UKAISI-2026-03-AUT1,AISI-2026-MCP177K,UK AISI,"How are AI agents used? Evidence from 177,000 MCP tools",2026-03-26,Autonomy;Societal,mcp-tools;agents;autonomy;tool-use;oversight;agent-ecosystem,,Aggregate,https://www.aisi.gov.uk/research/how-are-ai-agents-used-evidence-from-177-000-mcp-tools,"Analysis of 177,436 AI-agent (MCP) tools found that the share of state-changing 'action' tools rose from 27% to 65% of total usage over the 16-month period sampled, indicating rapid expansion of agents into consequential real-world actions; the report proposes oversight at the tool layer.",C2 (PROVISIONAL - pending ensemble),,,,pending-ensemble,Coded,None,None,None,,,,,https://www.aisi.gov.uk/research/how-are-ai-agents-used-evidence-from-177-000-mcp-tools,None,,,,Medium,,arXiv:2603.23802 (https://arxiv.org/html/2603.23802v1),,,Proportionate: C2 governance-signal/aggregate study; no company/policy response expected. (PROV),high,"GOVERNANCE-SIGNAL row (methodology-uptake / agent-deployment monitoring, not a model-capability finding). The batch-supplied URL (frontier-ai-trends-report-2025) was a placeholder and returned 404; corrected to the real AISI research page. Total tool count (177,436), the 27%->65% action-tool figure, 'of total usage', and the 16-month window all verified verbatim against the source; also on arXiv:2603.23802.",the share of 'action' tools rose from 27% to 65% of total usage over the 16-month period sampled,response-unobservable,no,,capability-trend,government-AISI
NEW-142,AISI-2026-MCP177K,UK AISI,"How are AI agents used? Evidence from 177,000 MCP tools",2026-03-26,Autonomy,mcp-tools;agents;software-development;agent-ecosystem;autonomy,,Aggregate,https://www.aisi.gov.uk/research/how-are-ai-agents-used-evidence-from-177-000-mcp-tools,Software development dominates the agent ecosystem: 67% of all agent tools and 90% of MCP server downloads.,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,governance,government-AISI
NEW-143,AISI-2026-MCP177K,UK AISI,"How are AI agents used? Evidence from 177,000 MCP tools",2026-03-26,Autonomy;Eval-methodology,mcp-tools;agents;tool-taxonomy;autonomy;oversight,,Aggregate,https://www.aisi.gov.uk/research/how-are-ai-agents-used-evidence-from-177-000-mcp-tools,Tool taxonomy of perception / reasoning / action tools; most action tools are medium-stakes (e.g. file editing) but some enable higher-stakes operations such as financial transactions.,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,governance,government-AISI
USCAISI-2026-04-CYB1,USCAISI-2026-04,US CAISI,Evaluation of DeepSeek V4 Pro,2026-04-01,Frontier-forecasting;International-coordination,deepseek-v4-pro;deepseek;prc;capability-gap;frontier-trends;us-caisi;international-coordination,DeepSeek V4 Pro; GPT-5; GPT-5.5,Post-deployment,https://www.nist.gov/news-events/news/2026/05/caisi-evaluation-deepseek-v4-pro,"DeepSeek V4 Pro is the most capable PRC-origin AI model evaluated by CAISI, but it is not a frontier leader overall — it lags the frontier by approximately 8 months across general capabilities, a meaningful but not insurmountable gap relative to leading US models.",C2,C2,C2,C2,yes,Coded,None,None,None,,,,,"model card, blog, release notes, news search -- 2026-06-28",Cited,Cited in US national security discussions; bipartisan PRC AI legislation; Senate Intelligence Committee,,,Low,,,,CAISI scores systematically lower than DeepSeek V4 Pro's self-reported benchmark numbers. -- CAISI Evaluation; DeepSeek's self-promotion remains unchallenged in public discourse,Disproportionate,Low,Outcome type 5 -- no response from any party. National security implications acknowledged in legislative discussions but no binding restrictions implemented on DeepSeek V4 Pro access.  [CLUBBED 2: USCAISI-2026-04-CYB1 + USCAISI-2026-04-CYB2],CAISI scores systematically lower than DeepSeek V4 Pro's self-reported benchmark numbers.,,no,,capability-trend,government-AISI
USCAISI-2026-04-GOV1,USCAISI-2026-04,US CAISI,Evaluation of DeepSeek V4 Pro,2026-04-01,Transparency/Disclosure;Eval-methodology,caisi;deepseek-v4-pro;openai;gpt-5.5;benchmark-overstatement;third-party-evaluation;transparency,DeepSeek V4 Pro; GPT-5; GPT-5.5,Post-deployment,https://www.nist.gov/news-events/news/2026/05/caisi-evaluation-deepseek-v4-pro,"CAISI scores for DeepSeek V4 Pro were systematically lower than the model's self-reported benchmark numbers, revealing a pattern of developer overstating capabilities that undermines third-party safety evaluation.",C2,C1,C2,C2,SPLIT,Coded,None,None,None,,,,,"model card, blog, release notes, news search -- 2026-06-28",Cited,Cited in US national security discussions; bipartisan PRC AI legislation; Senate Intelligence Committee,,https://www.nist.gov/news-events/news/2026/05/caisi-evaluation-deepseek-v4-pro,Low,,,,CAISI scores systematically lower than DeepSeek V4 Pro's self-reported benchmark numbers. -- CAISI Evaluation; DeepSeek's self-promotion remains unchallenged in public discourse,Disproportionate,Low,Governance row -- excluded from headline stats. Outcome type 5 -- no response from any party.,CAISI scores systematically lower than DeepSeek V4 Pro's self-reported benchmark numbers. -- CAISI Evaluation; DeepSeek's self-promotion remains unchallenged in public discourse,,no,,governance,government-AISI
USCAISI-2026-04-GOV11,USCAISI-2026-04,SecureBio + US CAISI,GPT-5.5 Biosecurity Evaluation (SecureBio with CAISI oversight),2026-04-01,Bio-Chem;Policy/Standards,gpt-5.5;openai;securebio;biosecurity;cbrn;voluntary-commitments;risk-threshold;safety-case,GPT-5.5 (two pre-release checkpoints),Pre-deployment,https://securebio.substack.com/p/securebios-pre-release-assessment,The 'High but not Critical' biosecurity risk classification used to permit GPT-5.5 deployment is a company-defined category with no external enforcement mechanism; SecureBio's evaluation is voluntary and the Ledidi threshold carries no legal force.,C2,C2,C2,C2,yes,Coded,Substantive,Explicit,Risk designation published in system card; deployment proceeded on basis of internal classification,"We are treating this launch as High capability in the Biological and Chemical domain, activating the associated Preparedness safeguards.",2026-04-23,22,https://cdn.openai.com/pdf/gpt-5-5-system-card.pdf | https://deploymentsafety.openai.com/gpt-5-5/biological-and-chemical,,None,No binding regulatory framework for bio uplift testing in place,,,Medium,(https://securebio.substack.com/p/securebios-pre-release-assessment),,,GPT-5.5 exceeds all expert human scores on static biosecurity knowledge -- classified as High but not Critical bio risk.,Mixed,High,Governance row -- excluded from headline stats. STRUCTURAL GAP: voluntary evaluation framework with no external enforcement; Over-response classification reflects Low severity + Substantive company action per codebook grid,High but not Critical' bio risk designation -- informs deployment decision,,no,,governance,government-AISI
NEW-090,USCAISI-2026-04,US CAISI,Evaluation of DeepSeek V4 Pro,2026-04-01,Frontier-forecasting,deepseek-v4-pro;deepseek;gpt-5.4-mini;openai;cost-efficiency;benchmark,DeepSeek V4 Pro; GPT-5; GPT-5.5,Post-deployment,https://www.nist.gov/news-events/news/2026/05/caisi-evaluation-deepseek-v4-pro,Cost efficiency: DeepSeek V4 was more cost-efficient than GPT-5.4 mini on 5 of 7 benchmarks.,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,governance,government-AISI
UKAISI-2026-04-ALI2b,UKAISI-ALI-2026-04-10,UK AISI,Infusion: Shaping model behaviour by editing training data via influence functions,2026-04-10,Alignment,data-poisoning;training-data-manipulation;influence-functions;transferability;resnet;cnn,Multiple (ResNet/CNN vision models; LLM experiments),N/A,https://www.aisi.gov.uk/research/infusion-shaping-model-behaviour-by-editing-training-data-via-influence-functions,"Subtle edits to as little as 0.2% of training documents can systematically shape model behaviour comparably to explicit behaviour-example insertion, and poisoned datasets transfer across different model architectures, highlighting a scalable training data manipulation attack vector.",C2,C2,C2,C2,yes,Coded,None,None,None,"Small, subtle edits to training data can systematically shape model behavior",,,AISI research paper demonstrating 0.2% dataset poisoning matches explicit behaviour insertion,"model card, blog, release notes, news search -- 2026-06-28",None,No policy response identified,,No AI company response identified,Low,,,,,Disproportionate,Low,Paper emphasizes 'importance of training data interpretability for adversaries and defenders alike.' Most effective at amplifying already-learned behaviours. Confidence Low due to coded severity on a methodological paper with no stated threshold language.,"Making subtle edits via Infusion to just 0.2% (100/45,000) of the training documents can be competitive with the baseline",,no,,methodology,government-AISI
NEW-057,UKAISI-2026-04,UK AISI,Our Evaluation of Claude Mythos Preview's Cyber Capabilities,2026-04-13,Cyber;Eval-methodology,cyber;the-last-ones;human-baseline;task-duration;claude-mythos-preview,Claude Mythos Preview; Claude Opus 4.6; GPT-5.4; GPT-5.3-Codex; others,Post-deployment,https://www.aisi.gov.uk/blog/our-evaluation-of-claude-mythos-previews-cyber-capabilities,The corporate-network attack simulation ('The Last Ones') is estimated to require humans ~20 hours to complete.,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,methodology,government-AISI
NEW-058,UKAISI-2026-04,UK AISI,Our Evaluation of Claude Mythos Preview's Cyber Capabilities,2026-04-13,Cyber;Eval-methodology,cyber;the-last-ones;evaluation-limitations;methodology-caveat;defensive-tooling,Claude Mythos Preview; Claude Opus 4.6; GPT-5.4; GPT-5.3-Codex; others,Post-deployment,https://www.aisi.gov.uk/blog/our-evaluation-of-claude-mythos-previews-cyber-capabilities,"AISI caveat: test environments lacked real-world defensive measures ('active defenders and defensive tooling'), so results may not reflect performance against hardened/properly-defended systems.",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,methodology,government-AISI
UKAISI-2026-04-ALI15,UKAISI-2026-04d,UK AISI,What Can Sandboxed AI Agents Learn About Their Evaluation Environments?,2026-04-20,Alignment;Eval-methodology,openclaw;evaluation-awareness;eval-integrity;deanonymization;sandbox;autonomy,OpenClaw (open-source AI coding agent),Post-deployment,https://www.aisi.gov.uk/blog/what-can-sandboxed-ai-agents-learn-about-their-evaluation-environments,"Within an evaluation sandbox, an AI coding agent used standard network and API tools to extract sensitive information about its evaluation environment: it identified AISI by name via TLS certificate inspection (deanonymizing the evaluating institution), inferred the full name of an AISI human operator from DNS settings embedded in the evaluation container, and recovered more than 1,000 fine-tuned model names through a single API call. Together these demonstrate significant data leakage from evaluation infrastructure, exposing the evaluating institution, operator identity, and internal model inventory to agents under evaluation.",C1,C1,C1,C1,yes,Stated,None,None,None,,2026-04-20,0.0,,,Cited,House of Lords Library discussed sandbagging-related evaluation integrity as risk category,,https://lordslibrary.parliament.uk/potential-future-risks-from-autonomous-ai-systems/,Low,AISI primary blog (https://www.aisi.gov.uk/blog/what-can-sandboxed-ai-agents-learn-about-their-evaluation-environments),,,Domain names in network configuration and Transport Layer Security (TLS) certificates contained references to AISI. A username embedded in the container's DNS settings allowed the agent to infer the full name of an AISI employee.' -- AISI blog,Proportionate,High,"1,000+ model names recoverable via single API call; enables targeted sandbagging by revealing which models are being evaluated; AISI hardened sandbox  [CLUBBED 3: UKAISI-2026-04-ALI13 + UKAISI-2026-04-ALI14 + UKAISI-2026-04-ALI15]","Recovered 1,000+ fine-tuned model names in single API call -- AISI sandboxed agents evaluation",,no,,methodology,government-AISI
